key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,2,PF,strong,3,-50,28,1,0,0,response7disk_5,2,1,1.89,1,-1,1,0,0,rectangle_8,1,-1,1,0,0,1,1,-1,1,0,0,0,5,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,3,PF,weak,3,56,84,1,0,0,response1disk_5,6,7,4.901,2,2,1,0,0,rectangle_8,2,2,1,0,0,1,2,2,1,0,0,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.67,1,weak,65,51,1,0,0,response1disk,7,1,-5,0,1,0,0,rectangle,-5,0,1,0,0,,1,0.004,-5,0,1,0,0,0,0,0,150,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-34,-62,1,0,0,response5disk,3,2,6,-6,1,0,0,rectangle,6,-6,1,0,0,,7,0.002,6,-6,1,0,0,0,1,1,77,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,2.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,82,54,1,0,0,response1disk,9,3,7,3,1,0,0,rectangle,7,3,1,0,0,,5,0.001,7,3,1,0,0,0,2,2,45,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-49,66,1,0,0,response7disk,4,4,-6,1,1,0,0,rectangle,-6,1,1,0,0,,5,0.001,-6,1,1,0,0,0,3,3,70,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,36,-78,1,0,0,response3disk,6,5,0,-3,1,0,0,rectangle,0,-3,1,0,0,,0,0.002,0,-3,1,0,0,0,4,4,122,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,3.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-33,-54,1,0,0,response5disk,7,6,4,-6,1,0,0,rectangle,4,-6,1,0,0,,1,0.002,4,-6,1,0,0,0,5,5,18,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,5.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-29,-85,1,0,0,response5disk,7,7,0,0,1,0,0,rectangle,0,0,1,0,0,,4,0.002,0,0,1,0,0,0,6,6,50,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,86,-34,1,0,0,response3disk,8,8,3,6,1,0,0,rectangle,3,6,1,0,0,,0,0.002,3,6,1,0,0,0,7,7,140,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,50,60,1,0,0,response1disk,4,9,5,-6,1,0,0,rectangle,5,-6,1,0,0,,3,0.001,5,-6,1,0,0,0,8,8,139,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,40,62,1,0,0,response1disk,2,10,-1,1,1,0,0,rectangle,-1,1,1,0,0,,4,0.001,-1,1,1,0,0,0,9,9,108,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-43,-68,1,0,0,response5disk,5,11,0,-4,1,0,0,rectangle,0,-4,1,0,0,,3,0.001,0,-4,1,0,0,0,10,10,156,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,33,-72,1,0,0,response3disk,6,12,2,7,1,0,0,rectangle,2,7,1,0,0,,5,0.001,2,7,1,0,0,0,11,11,37,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-55,68,1,0,0,response7disk,8,13,-14,3,1,0,0,rectangle,-14,3,1,0,0,,7,0.002,-14,3,1,0,0,0,12,12,153,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,43,103,1,0,0,response1disk,1,14,4,2,1,0,0,rectangle,4,2,1,0,0,,5,0.002,4,2,1,0,0,0,13,13,132,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,2.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-55,-40,1,0,0,response5disk,9,15,0,-4,1,0,0,rectangle,0,-4,1,0,0,,0,0.003,0,-4,1,0,0,0,14,14,123,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,3.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,50,54,1,0,0,response1disk,2,16,10,3,1,0,0,rectangle,10,3,1,0,0,,7,0.002,10,3,1,0,0,0,15,15,129,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,94,-77,1,0,0,response3disk,3,17,2,-10,1,0,0,rectangle,2,-10,1,0,0,,3,0.002,2,-10,1,0,0,0,16,16,26,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,2.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,78,24,1,0,0,response1disk,1,18,10,-2,1,0,0,rectangle,10,-2,1,0,0,,2,0.002,10,-2,1,0,0,0,17,17,46,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,81,26,1,0,0,response1disk,9,19,-8,-6,1,0,0,rectangle,-8,-6,1,0,0,,1,0.001,-8,-6,1,0,0,0,18,18,72,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c9aebcee6f616c84e40d7,606c0d360f1813c85a8caba0,2021-04-06_02h28.12.743,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,21.70909091,16.8742515,16.77286136,16.75298126,16.7454324,16.77286136,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,94,23,1,0,0,response1disk,2,20,5,-1,1,0,0,rectangle,5,-1,1,0,0,,1,0.001,5,-1,1,0,0,0,19,19,157,1,0,,,,,,,,,,,,,,,,,,,,,
