key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,5,PF,weak,3,77,-38,1,0,0,response3disk_5,3,5,8.999,0,-5,1,0,0,rectangle_8,0,-5,1,0,0,,,3,0,-5,1,0,0,,0,5,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,3,PF,strong,3,-40,83,1,0,0,response7disk_5,2,0,3.217,-1,-1,1,0,0,rectangle_8,-1,-1,1,0,0,,,3,-1,-1,1,0,0,,0,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.732,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.269,7,weak,92,-38,1,0,0,response3disk,3,1,-3,2,1,0,0,rectangle,-3,2,1,0,0,,1,0.002,-3,2,1,0,0,0,0,0,81,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,75,-29,1,0,0,response3disk,7,2,0,-2,1,0,0,rectangle,0,-2,1,0,0,,0,0.003,0,-2,1,0,0,0,1,1,41,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,4.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-20,-93,1,0,0,response5disk,9,3,-2,0,1,0,0,rectangle,-2,0,1,0,0,,3,0.001,-2,0,1,0,0,0,2,2,61,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,51,-82,1,0,0,response3disk,6,4,-4,-5,1,0,0,rectangle,85,-41,1,0,0,5,5,2.867,-2,-1,1,0,0,0,3,3,161,1,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,5.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-35,-78,1,0,0,response5disk,7,5,0,0,1,0,0,rectangle,0,0,1,0,0,5,6,0.003,0,0,1,0,0,0,4,4,38,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-49,-42,1,0,0,response5disk,6,6,-1,-4,1,0,0,rectangle,-1,-4,1,0,0,5,2,0.002,-1,-4,1,0,0,0,5,5,29,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,72,-35,1,0,0,response3disk,8,7,-5,0,1,0,0,rectangle,-5,0,1,0,0,5,2,0,-5,0,1,0,0,0,6,6,140,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,76,-43,1,0,0,response3disk,6,8,-3,2,1,0,0,rectangle,-3,2,1,0,0,5,7,0.001,-3,2,1,0,0,0,7,7,148,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,4.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,66,28,1,0,0,response1disk,1,9,-7,-4,1,0,0,rectangle,-7,-4,1,0,0,5,6,0.002,-7,-4,1,0,0,0,8,8,96,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,68,-27,1,0,0,response3disk,8,10,-2,0,1,0,0,rectangle,-2,0,1,0,0,5,4,0.003,-2,0,1,0,0,0,9,9,149,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,5.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,80,43,1,0,0,response1disk,3,11,1,2,1,0,0,rectangle,1,2,1,0,0,5,5,0.003,1,2,1,0,0,0,10,10,99,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,56,-74,1,0,0,response3disk,9,12,-4,0,1,0,0,rectangle,70,-36,1,0,0,5,5,1.718,-7,3,1,0,0,0,11,11,136,1,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061711f6ef8e3b652861dbf,606c0d3318f7ac0fe9c2c0f3,2021-04-06_09h28.39.055,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.02446483,16.75109938,16.66561514,16.67741935,16.68433735,16.68433735,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,76,-32,1,0,0,response3disk,7,13,3,-2,1,0,0,rectangle,3,-2,1,0,0,5,3,0.002,3,-2,1,0,0,0,12,12,107,1,0,,,,,,,,,,,,,,,,,,,,,
