key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.342145,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-46.5078125,-93.48046875,1,0,0,response5disk,3,72,-13.98828125,-8.6484375,1,0,0,rectangle,-13.98828125,-8.6484375,1,0,0,6,7,0.000825,-13.98828125,-8.6484375,1,0,0,0,71,71,25,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.466195,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,47.35546875,-76.25390625,1,0,0,response3disk,5,73,-2.62109375,1.78515625,1,0,0,rectangle,-2.62109375,1.78515625,1,0,0,6,5,0.0008,-2.62109375,1.78515625,1,0,0,0,72,72,126,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.161415,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,49.37109375,64.953125,1,0,0,response1disk,6,74,2.984375,4.38671875,1,0,0,rectangle,2.984375,4.38671875,1,0,0,6,5,0.00011,2.984375,4.38671875,1,0,0,0,73,73,144,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,2.62962,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,92.828125,41.08203125,1,0,0,response1disk,2,75,-6.1953125,-3.671875,1,0,0,rectangle,47.234375,-137.7304688,1,0,0,4,4,1.367165,7.71875,-4.23046875,1,0,0,0,74,74,55,1,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.72837,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,52.16015625,-125.0429688,1,0,0,response3disk,3,76,-33.4140625,1.01171875,1,0,0,rectangle,-33.4140625,1.01171875,1,0,0,4,2,0.00081,-33.4140625,1.01171875,1,0,0,0,75,75,21,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,2.079955,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,81.95703125,28.10546875,1,0,0,response1disk,2,77,-50.484375,-21.46875,1,0,0,rectangle,-50.484375,-21.46875,1,0,0,4,2,8E-05,-50.484375,-21.46875,1,0,0,0,76,76,22,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.629575,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,47.3125,57.51953125,1,0,0,response1disk,3,78,-6.90234375,7.359375,1,0,0,rectangle,-6.90234375,7.359375,1,0,0,4,1,0.000775,-6.90234375,7.359375,1,0,0,0,77,77,1,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,2.52923,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,22.01953125,42.5078125,1,0,0,response1disk,2,79,8.3515625,15.0625,1,0,0,rectangle,8.3515625,15.0625,1,0,0,4,1,0.0001,8.3515625,15.0625,1,0,0,0,78,78,32,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.090215,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,39.984375,54.86328125,1,0,0,response1disk,4,80,21.3984375,12.30859375,1,0,0,rectangle,21.3984375,12.30859375,1,0,0,4,2,0.000725,21.3984375,12.30859375,1,0,0,0,79,79,60,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.54243,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-85.421875,-101.328125,1,0,0,response5disk,8,81,-24.97265625,-7.99609375,1,0,0,rectangle,-24.97265625,-7.99609375,1,0,0,4,3,0.000715,-24.97265625,-7.99609375,1,0,0,0,80,80,27,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.67509,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-46.7421875,-91.0625,1,0,0,response5disk,5,82,-20.4140625,-6.2421875,1,0,0,rectangle,-20.4140625,-6.2421875,1,0,0,4,6,0.00076,-20.4140625,-6.2421875,1,0,0,0,81,81,92,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.976165,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,100.7265625,38.23046875,1,0,0,response1disk,5,83,-5.55078125,2.609375,1,0,0,rectangle,-5.55078125,2.609375,1,0,0,4,7,0.00076,-5.55078125,2.609375,1,0,0,0,82,82,152,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.228445,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-82.51953125,40.75,1,0,0,response7disk,8,84,-17.23046875,4.91796875,1,0,0,rectangle,-17.23046875,4.91796875,1,0,0,4,4,0.00072,-17.23046875,4.91796875,1,0,0,0,83,83,67,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,2.444025,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,103.8046875,-39.88671875,1,0,0,response3disk,2,85,19.078125,-8.39453125,1,0,0,rectangle,19.078125,-8.39453125,1,0,0,4,2,0.000805,19.078125,-8.39453125,1,0,0,0,84,84,138,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.29274,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,41.8359375,62.6875,1,0,0,response1disk,1,86,8.1640625,14.42578125,1,0,0,rectangle,8.1640625,14.42578125,1,0,0,4,5,0.000825,8.1640625,14.42578125,1,0,0,0,85,85,46,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,2.65658,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,91.62890625,-49.09375,1,0,0,response3disk,2,87,-2.9453125,-4.37890625,1,0,0,rectangle,-2.9453125,-4.37890625,1,0,0,4,4,0.000765,-2.9453125,-4.37890625,1,0,0,0,86,86,129,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.81189,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,31.40234375,-86.48046875,1,0,0,response3disk,8,88,10.9375,-14.015625,1,0,0,rectangle,10.9375,-14.015625,1,0,0,4,3,0.00087,10.9375,-14.015625,1,0,0,0,87,87,65,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.240225,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-47.07421875,110.1445313,1,0,0,response7disk,8,89,16.74609375,-5.91015625,1,0,0,rectangle,16.74609375,-5.91015625,1,0,0,4,4,0.00103,16.74609375,-5.91015625,1,0,0,0,88,88,48,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.493765,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,102.171875,-52.66796875,1,0,0,response3disk,2,90,30.06640625,0.2578125,1,0,0,rectangle,30.06640625,0.2578125,1,0,0,4,7,0.00082,30.06640625,0.2578125,1,0,0,0,89,89,108,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,3.163565,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,84.62890625,36.46484375,1,0,0,response1disk,7,91,31.75,-5.125,1,0,0,rectangle,31.75,-5.125,1,0,0,4,6,0.000725,31.75,-5.125,1,0,0,0,90,90,100,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,2.066125,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,88.3125,29.66796875,1,0,0,response1disk,9,92,4.25390625,-5.05078125,1,0,0,rectangle,4.25390625,-5.05078125,1,0,0,4,4,0.00079,4.25390625,-5.05078125,1,0,0,0,91,91,10,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.18882,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,61.734375,101.65625,1,0,0,response1disk,5,93,35.49609375,16.6015625,1,0,0,rectangle,35.49609375,16.6015625,1,0,0,4,2,0.000745,35.49609375,16.6015625,1,0,0,0,92,92,28,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.361075,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-39.79296875,-75.21484375,1,0,0,response5disk,6,94,-3.36328125,27.3359375,1,0,0,rectangle,-3.36328125,27.3359375,1,0,0,4,5,0.00071,-3.36328125,27.3359375,1,0,0,0,93,93,122,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.62725,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,49.3671875,-103.1445313,1,0,0,response3disk,7,95,-20.8125,-5.08203125,1,0,0,rectangle,-20.8125,-5.08203125,1,0,0,4,4,0.000755,-20.8125,-5.08203125,1,0,0,0,94,94,41,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.422925,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-88.51953125,-57.68359375,1,0,0,response5disk,5,96,-14.1171875,-5.12890625,1,0,0,rectangle,-14.1171875,-5.12890625,1,0,0,4,5,0.00082,-14.1171875,-5.12890625,1,0,0,0,95,95,49,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.710025,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,75.35546875,-25.1875,1,0,0,response3disk,1,97,-11.55078125,-5.8203125,1,0,0,rectangle,-11.55078125,-5.8203125,1,0,0,4,7,0.0008,-11.55078125,-5.8203125,1,0,0,0,96,96,85,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.360665,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,38.484375,91.8515625,1,0,0,response1disk,1,98,-0.58203125,-4.5703125,1,0,0,rectangle,-0.58203125,-4.5703125,1,0,0,4,0,0.00072,-0.58203125,-4.5703125,1,0,0,0,97,97,115,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,9.32929,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,47.67578125,-94.38671875,1,0,0,response3disk,1,99,9.8203125,-24.75390625,1,0,0,rectangle,9.8203125,-24.75390625,1,0,0,4,2,0.000735,9.8203125,-24.75390625,1,0,0,0,98,98,74,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.660955,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-37.875,-79.3203125,1,0,0,response5disk,4,100,22.56640625,-9.921875,1,0,0,rectangle,22.56640625,-9.921875,1,0,0,4,1,0.00076,22.56640625,-9.921875,1,0,0,0,99,99,127,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.99686,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-54.734375,-44.1796875,1,0,0,response5disk,2,101,-3.984375,-7.04296875,1,0,0,rectangle,-3.984375,-7.04296875,1,0,0,4,0,0.001585,-3.984375,-7.04296875,1,0,0,0,100,100,142,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.794995,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,58.67578125,109.7890625,1,0,0,response1disk,8,102,13.16796875,1.625,1,0,0,rectangle,13.16796875,1.625,1,0,0,4,7,0.000735,13.16796875,1.625,1,0,0,0,101,101,35,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.24068,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,33.9921875,69.41796875,1,0,0,response1disk,3,103,-1.95703125,5.64453125,1,0,0,rectangle,-1.95703125,5.64453125,1,0,0,4,3,0.00078,-1.95703125,5.64453125,1,0,0,0,102,102,119,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2e0553d21e3216a80457b2,606c0d6d674faaea52a59aa4,2021-04-06_02h28.03.825,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6067542a4a25243f4d7d4fcf,17.18870438,16.66973577,16.66969231,16.66722156,16.66647833,16.66969231,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.623745,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-116.1484375,-68.234375,1,0,0,response5disk,5,104,13.26953125,-4.32421875,1,0,0,rectangle,13.26953125,-4.32421875,1,0,0,4,2,0.000815,13.26953125,-4.32421875,1,0,0,0,103,103,156,1,0,,,,,,,,,,,,,,,,,,,,,
