key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf3294917a7de0001cf6e4b,606c0d650f1813c85a8caba2,2021-04-06_09h27.49.581,Colour_Similarity_Experiment,2020.2.10,Linux x86_64,60,6067542a4a25243f4d7d4fcf,17.29127232,16.73567018,16.74568922,16.75182507,16.69286181,16.74568922,,,,,,,,,,,,,,,,,,,8,PF,strong,3,95.26870728,39.54250336,1,0,0,response1disk_5,4,6,2.46748,-3.228759766,-0.109939575,1,0,0,rectangle_8,-84.05403137,-34.80773926,1,0,0,2,0.505599976,-0.8253479,1,0,0,0,5,5,2,1,response5disk_7,rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf3294917a7de0001cf6e4b,606c0d650f1813c85a8caba2,2021-04-06_09h27.49.581,Colour_Similarity_Experiment,2020.2.10,Linux x86_64,60,6067542a4a25243f4d7d4fcf,17.29127232,16.73567018,16.74568922,16.75182507,16.69286181,16.74568922,,,,,,,,,,,,,,,,,,,4,PF,weak,3,-92.52006531,-58.99868011,1,0,0,response5disk_5,5,2,2.737185,-8.57673645,-6.981239319,1,0,0,rectangle_8,-8.57673645,-6.981239319,1,0,0,2,-8.57673645,-6.981239319,1,0,0,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf3294917a7de0001cf6e4b,606c0d650f1813c85a8caba2,2021-04-06_09h27.49.581,Colour_Similarity_Experiment,2020.2.10,Linux x86_64,60,6067542a4a25243f4d7d4fcf,17.29127232,16.73567018,16.74568922,16.75182507,16.69286181,16.74568922,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,3.355265,,,,,,,,,,,,,,,,,,,,,,,,,space,3.86338,4,strong,-91.00395203,36.33075714,1,0,0,response7disk,4,1,0.070419312,-0.758018494,1,0,0,rectangle,0.070419312,-0.758018494,1,0,0,,2,0.00739,0.070419312,-0.758018494,1,0,0,0,0,0,84,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf3294917a7de0001cf6e4b,606c0d650f1813c85a8caba2,2021-04-06_09h27.49.581,Colour_Similarity_Experiment,2020.2.10,Linux x86_64,60,6067542a4a25243f4d7d4fcf,17.29127232,16.73567018,16.74568922,16.75182507,16.69286181,16.74568922,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,3.672305,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-79.59342957,-56.18457794,1,0,0,response5disk,1,2,-5.31539917,-1.494903564,1,0,0,rectangle,-5.31539917,-1.494903564,1,0,0,,7,0.00345,-5.31539917,-1.494903564,1,0,0,0,1,1,74,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf3294917a7de0001cf6e4b,606c0d650f1813c85a8caba2,2021-04-06_09h27.49.581,Colour_Similarity_Experiment,2020.2.10,Linux x86_64,60,6067542a4a25243f4d7d4fcf,17.29127232,16.73567018,16.74568922,16.75182507,16.69286181,16.74568922,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,2.789175,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-101.3531494,26.81751251,1,0,0,response7disk,4,3,-6.471633911,-5.94127655,1,0,0,rectangle,-6.471633911,-5.94127655,1,0,0,,7,0.00128,-6.471633911,-5.94127655,1,0,0,0,2,2,8,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf3294917a7de0001cf6e4b,606c0d650f1813c85a8caba2,2021-04-06_09h27.49.581,Colour_Similarity_Experiment,2020.2.10,Linux x86_64,60,6067542a4a25243f4d7d4fcf,17.29127232,16.73567018,16.74568922,16.75182507,16.69286181,16.74568922,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,2.446425,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-42.89741516,-54.76844788,1,0,0,response5disk,4,4,7.001571655,1.153488159,1,0,0,rectangle,7.001571655,1.153488159,1,0,0,,1,0.004475,7.001571655,1.153488159,1,0,0,0,3,3,145,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf3294917a7de0001cf6e4b,606c0d650f1813c85a8caba2,2021-04-06_09h27.49.581,Colour_Similarity_Experiment,2020.2.10,Linux x86_64,60,6067542a4a25243f4d7d4fcf,17.29127232,16.73567018,16.74568922,16.75182507,16.69286181,16.74568922,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,6.32129,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,28.41056824,-92.21340179,1,0,0,response3disk,5,5,-33.32740784,13.63002777,1,0,0,rectangle,-33.32740784,13.63002777,1,0,0,,5,0.003745,-33.32740784,13.63002777,1,0,0,0,4,4,152,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf3294917a7de0001cf6e4b,606c0d650f1813c85a8caba2,2021-04-06_09h27.49.581,Colour_Similarity_Experiment,2020.2.10,Linux x86_64,60,6067542a4a25243f4d7d4fcf,17.29127232,16.73567018,16.74568922,16.75182507,16.69286181,16.74568922,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.954225,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-104.3942261,46.73374176,1,0,0,response7disk,9,6,-14.71107483,4.830856323,1,0,0,rectangle,-14.71107483,4.830856323,1,0,0,,5,0.000655,-14.71107483,4.830856323,1,0,0,0,5,5,106,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf3294917a7de0001cf6e4b,606c0d650f1813c85a8caba2,2021-04-06_09h27.49.581,Colour_Similarity_Experiment,2020.2.10,Linux x86_64,60,6067542a4a25243f4d7d4fcf,17.29127232,16.73567018,16.74568922,16.75182507,16.69286181,16.74568922,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,2.421575,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,89.65797424,-60.69648743,1,0,0,response3disk,6,7,-0.041427612,-7.196159363,1,0,0,rectangle,-0.041427612,-7.196159363,1,0,0,,0,0.00324,-0.041427612,-7.196159363,1,0,0,0,6,6,37,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bf3294917a7de0001cf6e4b,606c0d650f1813c85a8caba2,2021-04-06_09h27.49.581,Colour_Similarity_Experiment,2020.2.10,Linux x86_64,60,6067542a4a25243f4d7d4fcf,17.29127232,16.73567018,16.74568922,16.75182507,16.69286181,16.74568922,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,3.83523,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-87.42988586,-32.34401703,1,0,0,response5disk,5,8,-5.584030151,3.742523193,1,0,0,rectangle,-5.584030151,3.742523193,1,0,0,,4,0.00325,-5.584030151,3.742523193,1,0,0,0,7,7,49,1,0,,,,,,,,,,,,,,,,,,,,,
