key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,2.47942,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-89,64,1,0,0,response7disk,2,9,-11,-4,1,0,0,rectangle,-11,-4,1,0,0,,6,3,0.000545,-11,-4,1,0,0,,0,8,8,14,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,2.81272,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-82,-47,1,0,0,response5disk,7,10,-5,2,1,0,0,rectangle,-5,2,1,0,0,,6,1,0.0006,-5,2,1,0,0,,0,9,9,51,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,5.32966,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,106,-68,1,0,0,response3disk,5,11,-6,-14,1,0,0,rectangle,-6,-14,1,0,0,,6,2,0.000455,-6,-14,1,0,0,,0,10,10,128,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.99982,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,41,-99,1,0,0,response3disk,7,12,-19,-8,1,0,0,rectangle,-19,-8,1,0,0,,6,2,7.5E-05,-19,-8,1,0,0,,0,11,11,18,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.933305,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,87,-58,1,0,0,response3disk,7,13,6,-7,1,0,0,rectangle,6,-7,1,0,0,,6,3,0.000555,6,-7,1,0,0,,0,12,12,150,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,2.666595,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-106,-59,1,0,0,response5disk,6,14,-4,0,1,0,0,rectangle,-4,0,1,0,0,,6,1,0.00053,-4,0,1,0,0,,0,13,13,0,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,2.949985,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,82,-49,1,0,0,response3disk,2,15,-4,5,1,0,0,rectangle,-4,5,1,0,0,,6,7,0.00083,-4,5,1,0,0,,0,14,14,93,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,2.38358,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,46,-81,1,0,0,response3disk,5,16,-12,-8,1,0,0,rectangle,-12,-8,1,0,0,,6,3,0.00073,-12,-8,1,0,0,,0,15,15,126,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,3.61274,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,103,-46,1,0,0,response3disk,9,17,-3,2,1,0,0,rectangle,-3,2,1,0,0,,6,6,0.000485,-3,2,1,0,0,,0,16,16,15,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,2.11276,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,114,44,1,0,0,response1disk,1,18,13,-9,1,0,0,rectangle,13,-9,1,0,0,,6,2,0.00047,13,-9,1,0,0,,0,17,17,151,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.816185,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-82,-53,1,0,0,response5disk,1,19,-16,1,1,0,0,rectangle,-48,-103,1,0,0,response5disk_3,3,3,3.520155,8,-2,1,0,0,rectangle,0,18,18,76,1,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,3.56628,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,66,93,1,0,0,response1disk,8,20,-6,4,1,0,0,rectangle,-6,4,1,0,0,,3,0,0.000725,-6,4,1,0,0,,0,19,19,124,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.59623,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,67,99,1,0,0,response1disk,9,21,-5,-1,1,0,0,rectangle,113,45,1,0,0,response1disk_3,6,6,2.133505,26,-2,1,0,0,rectangle,0,20,20,136,1,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,6.183175,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,130,-38,1,0,0,response3disk,1,22,8,-3,1,0,0,rectangle,8,-3,1,0,0,,6,0,0.000555,8,-3,1,0,0,,0,21,21,5,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.36636,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-87,43,1,0,0,response7disk,4,23,-22,-7,1,0,0,rectangle,-22,-7,1,0,0,,6,3,0.000495,-22,-7,1,0,0,,0,22,22,70,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.81637,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,107,-36,1,0,0,response3disk,5,24,19,1,1,0,0,rectangle,19,1,1,0,0,,6,1,0.0005,19,1,1,0,0,,0,23,23,134,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,3.149665,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,82,-55,1,0,0,response3disk,7,25,-2,-6,1,0,0,rectangle,-2,-6,1,0,0,,6,1,6.5E-05,-2,-6,1,0,0,,0,24,24,87,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,2.028685,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,88,-64,1,0,0,response3disk,9,26,-8,-8,1,0,0,rectangle,-8,-8,1,0,0,,6,4,0.00052,-8,-8,1,0,0,,0,25,25,143,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.54605,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,114,40,1,0,0,response1disk,5,27,-5,-3,1,0,0,rectangle,-5,-3,1,0,0,,6,3,0.0005,-5,-3,1,0,0,,0,26,26,66,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.548765,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-56,-81,1,0,0,response5disk,3,28,12,-2,1,0,0,rectangle,12,-2,1,0,0,,6,1,0.000675,12,-2,1,0,0,,0,27,27,109,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.999705,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,68,99,1,0,0,response1disk,1,29,-4,-2,1,0,0,rectangle,-4,-2,1,0,0,,6,4,0.000625,-4,-2,1,0,0,,0,28,28,115,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.699495,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-79,-54,1,0,0,response5disk,4,30,-2,2,1,0,0,rectangle,-2,2,1,0,0,,6,2,0.00062,-2,2,1,0,0,,0,29,29,84,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,2.89957,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-54,-73,1,0,0,response5disk,7,31,6,-9,1,0,0,rectangle,6,-9,1,0,0,,6,1,0.00055,6,-9,1,0,0,,0,30,30,50,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.596025,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,92,44,1,0,0,response1disk,2,32,16,-6,1,0,0,rectangle,16,-6,1,0,0,,6,4,0.0006,16,-6,1,0,0,,0,31,31,2,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.833265,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,78,-45,1,0,0,response3disk,7,33,-1,-1,1,0,0,rectangle,-1,-1,1,0,0,,6,3,0.00049,-1,-1,1,0,0,,0,32,32,137,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,2.633295,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-113,-54,1,0,0,response5disk,5,34,-17,1,1,0,0,rectangle,-17,1,1,0,0,,6,0,0.0005,-17,1,1,0,0,,0,33,33,49,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.816245,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,97,46,1,0,0,response1disk,2,35,0,-15,1,0,0,rectangle,0,-15,1,0,0,,6,4,0.000445,0,-15,1,0,0,,0,34,34,112,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,2.379475,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-46,-72,1,0,0,response5disk,5,36,13,-2,1,0,0,rectangle,13,-2,1,0,0,,6,3,0.000485,13,-2,1,0,0,,0,35,35,80,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,2.41286,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,95,62,1,0,0,response1disk,4,37,-9,-4,1,0,0,rectangle,-9,-4,1,0,0,,6,0,0.00044,-9,-4,1,0,0,,0,36,36,127,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.56615,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,77,-46,1,0,0,response3disk,8,38,-3,4,1,0,0,rectangle,-3,4,1,0,0,,6,5,0.0008,-3,4,1,0,0,,0,37,37,62,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,2.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-55,-75,1,0,0,response5disk,3,39,1,-2,1,0,0,rectangle,1,-2,1,0,0,,6,0,0.000455,1,-2,1,0,0,,0,38,38,25,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,2.199515,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,70,-94,1,0,0,response3disk,8,40,-3,-3,1,0,0,rectangle,-3,-3,1,0,0,,6,3,0.000485,-3,-3,1,0,0,,0,39,39,16,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.67798,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-61,-106,1,0,0,response5disk,2,41,-4,-1,1,0,0,rectangle,-53,-113,1,0,0,response5disk_3,3,3,2.23452,-2,2,1,0,0,rectangle,0,40,40,11,1,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.39331,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,111,37,1,0,0,response1disk,8,42,10,-9,1,0,0,rectangle,10,-9,1,0,0,,3,5,0.000475,10,-9,1,0,0,,0,41,41,35,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.98284,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-39,59,1,0,0,response7disk,3,43,8,-1,1,0,0,rectangle,8,-1,1,0,0,,3,2,0.00047,8,-1,1,0,0,,0,42,42,4,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f48ad0cf8d55887cb172e,606841a6f508cd75d6c4050c,2021-04-03_12h23.39.941,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,71.10386882,16.67728867,16.66189791,16.6797032,16.66673806,16.67728867,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,2.482905,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,84,-64,1,0,0,response3disk,8,44,-8,-4,1,0,0,rectangle,-8,-4,1,0,0,,3,1,0.000525,-8,-4,1,0,0,,0,43,43,48,1,0,,,,,,,,,,,,,,,,,,,
