key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-50,-105,1,0,0,response5disk,1,12,-1,5,1,0,0,rectangle,-1,5,1,0,0,,0,4,0.000465,-1,5,1,0,0,,0,11,11,57,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,2.569025,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,40,-100,1,0,0,response3disk,2,13,-2,0,1,0,0,rectangle,136,53,1,0,0,response1disk_3,6,6,2.326795,-8,3,1,0,0,rectangle,0,12,12,11,1,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,4.95777,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,66,115,1,0,0,response1disk,1,14,-7,4,1,0,0,rectangle,-7,4,1,0,0,,6,0,0.00047,-7,4,1,0,0,,0,13,13,5,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,2,2.992795,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-87,-58,1,0,0,response5disk,8,15,3,-8,1,0,0,rectangle,3,-8,1,0,0,,6,2,0.000405,3,-8,1,0,0,,0,14,14,140,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,5,2.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,113,-55,1,0,0,response3disk,8,16,29,-2,1,0,0,rectangle,29,-2,1,0,0,,6,7,0.00045,29,-2,1,0,0,,0,15,15,27,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,1,1.611115,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-86,41,1,0,0,response7disk,9,17,10,4,1,0,0,rectangle,10,4,1,0,0,,6,7,0.000085,10,4,1,0,0,,0,16,16,105,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,6,2.92344,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,100,47,1,0,0,response1disk,8,18,13,-3,1,0,0,rectangle,13,-3,1,0,0,,6,2,0.000515,13,-3,1,0,0,,0,17,17,67,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,6,3.131405,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,126,40,1,0,0,response1disk,8,19,22,5,1,0,0,rectangle,22,5,1,0,0,,6,3,0.00048,22,5,1,0,0,,0,18,18,52,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,2.58299,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-52,-108,1,0,0,response5disk,2,20,12,0,1,0,0,rectangle,12,0,1,0,0,,6,0,0.00044,12,0,1,0,0,,0,19,19,24,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,4.048065,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-88,-62,1,0,0,response5disk,1,21,18,-10,1,0,0,rectangle,18,-10,1,0,0,,6,3,0.000425,18,-10,1,0,0,,0,20,20,132,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,5,3.346655,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,70,-49,1,0,0,response3disk,2,22,2,-4,1,0,0,rectangle,2,-4,1,0,0,,6,7,0.00047,2,-4,1,0,0,,0,21,21,157,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,2,2.631395,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-94,-45,1,0,0,response5disk,9,23,18,-1,1,0,0,rectangle,18,-1,1,0,0,,6,3,0.00064,18,-1,1,0,0,,0,22,22,75,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,2,1.25003,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-90,-40,1,0,0,response5disk,9,24,14,4,1,0,0,rectangle,14,4,1,0,0,,6,5,0.000395,14,4,1,0,0,,0,23,23,45,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,2.506325,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-45,-87,1,0,0,response5disk,1,25,-9,-3,1,0,0,rectangle,-9,-3,1,0,0,,6,1,0.000435,-9,-3,1,0,0,,0,24,24,20,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,1.332735,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-115,-35,1,0,0,response5disk,4,26,-5,2,1,0,0,rectangle,-5,2,1,0,0,,6,6,0.00043,-5,2,1,0,0,,0,25,25,135,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,1,3.11749,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-116,49,1,0,0,response7disk,6,27,5,-4,1,0,0,rectangle,5,-4,1,0,0,,6,0,0.00045,5,-4,1,0,0,,0,26,26,31,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,2.09661,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,54,-89,1,0,0,response3disk,9,28,-2,6,1,0,0,rectangle,-2,6,1,0,0,,6,3,0.0004,-2,6,1,0,0,,0,27,27,143,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,2.90233,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-38,-63,1,0,0,response5disk,6,29,12,-2,1,0,0,rectangle,12,-2,1,0,0,,6,3,0.000065,12,-2,1,0,0,,0,28,28,113,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,2.430005,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,45,99,1,0,0,response1disk,1,30,-15,2,1,0,0,rectangle,-15,2,1,0,0,,6,2,0.00038,-15,2,1,0,0,,0,29,29,115,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,6,2.16627,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,113,44,1,0,0,response1disk,1,31,11,0,1,0,0,rectangle,11,0,1,0,0,,6,1,0.00041,11,0,1,0,0,,0,30,30,151,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,5,3.19387,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,83,-49,1,0,0,response3disk,8,32,17,-8,1,0,0,rectangle,17,-8,1,0,0,,6,7,0.00043,17,-8,1,0,0,,0,31,31,6,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,4.27727,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,54,-113,1,0,0,response3disk,8,33,1,-12,1,0,0,rectangle,1,-12,1,0,0,,6,3,0.00043,1,-12,1,0,0,,0,32,32,3,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,3.138335,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,43,-93,1,0,0,response3disk,2,34,17,9,1,0,0,rectangle,17,9,1,0,0,,6,4,0.000395,17,9,1,0,0,,0,33,33,130,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,5,2.971725,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,133,-50,1,0,0,response3disk,5,35,9,4,1,0,0,rectangle,9,4,1,0,0,,6,5,0.00041,9,4,1,0,0,,0,34,34,156,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,1.826365,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-50,-111,1,0,0,response5disk,3,36,-8,-7,1,0,0,rectangle,-8,-7,1,0,0,,6,5,0.00006,-8,-7,1,0,0,,0,35,35,154,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,1.944485,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-100,-58,1,0,0,response5disk,4,37,-15,-3,1,0,0,rectangle,-15,-3,1,0,0,,6,3,0.000395,-15,-3,1,0,0,,0,36,36,8,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,2.02719,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-100,-39,1,0,0,response5disk,7,38,-1,-2,1,0,0,rectangle,-1,-2,1,0,0,,6,7,0.000505,-1,-2,1,0,0,,0,37,37,86,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,1,1.325855,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-105,38,1,0,0,response7disk,5,39,-21,7,1,0,0,rectangle,-21,7,1,0,0,,6,7,0.00006,-21,7,1,0,0,,0,38,38,116,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,6,4.797995,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,133,48,1,0,0,response1disk,7,40,-1,0,1,0,0,rectangle,-1,0,1,0,0,,6,0,0.00044,-1,0,1,0,0,,0,39,39,107,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,1.680015,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,35,87,1,0,0,response1disk,2,41,-10,10,1,0,0,rectangle,-10,10,1,0,0,,6,0,0.00007,-10,10,1,0,0,,0,40,40,93,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.75584,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,39,69,1,0,0,response1disk,5,42,5,12,1,0,0,rectangle,5,12,1,0,0,,6,3,0.0004,5,12,1,0,0,,0,41,41,59,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,5,1.291055,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,81,-43,1,0,0,response3disk,1,43,22,-10,1,0,0,rectangle,22,-10,1,0,0,,6,3,0.000065,22,-10,1,0,0,,0,42,42,85,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.728655,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-44,99,1,0,0,response7disk,4,44,18,-6,1,0,0,rectangle,18,-6,1,0,0,,6,1,0.00085,18,-6,1,0,0,,0,43,43,88,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.30664,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-38,74,1,0,0,response7disk,3,45,-10,7,1,0,0,rectangle,-10,7,1,0,0,,6,5,0.00073,-10,7,1,0,0,,0,44,44,68,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,1,2.42311,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-95,33,1,0,0,response7disk,6,46,-29,3,1,0,0,rectangle,-29,3,1,0,0,,6,6,0.000405,-29,3,1,0,0,,0,45,45,29,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff1c44bfef4d15dbc331ace,606843596c08de6cb2c25cbd,2021-04-03_13h28.53.426,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,12.78606593,6.962207358,6.951615044,6.947341637,6.943808962,6.947341637,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,1.541085,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-127,-47,1,0,0,response5disk,4,47,13,3,1,0,0,rectangle,13,3,1,0,0,,6,1,0.000395,13,3,1,0,0,,0,46,46,145,1,0,,,,,,,,,,,,,,,,,,,
