key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,5.05045,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,61,-125,1,0,0,response3disk,8,9,-4,-4,1,0,0,rectangle,-4,-4,1,0,0,0,0,0.00177,-4,-4,1,0,0,0,8,8,64,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,3.28074,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-55,134,1,0,0,response7disk,9,10,-9,0,1,0,0,rectangle,-9,0,1,0,0,0,5,0.002285,-9,0,1,0,0,0,9,9,106,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,5.383775,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-129,58,1,0,0,response7disk,6,11,-5,-13,1,0,0,rectangle,-5,-13,1,0,0,0,5,0.00026,-5,-13,1,0,0,0,10,10,29,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,2.400615,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,61,143,1,0,0,response1disk,9,12,-1,-1,1,0,0,rectangle,-1,-1,1,0,0,0,2,0.00177,-1,-1,1,0,0,0,11,11,90,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,2.31729,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,59,125,1,0,0,response1disk,9,13,-6,-6,1,0,0,rectangle,-6,-6,1,0,0,0,2,0.000295,-6,-6,1,0,0,0,12,12,45,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,4.46626,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-59,-121,1,0,0,response5disk,8,14,-3,2,1,0,0,rectangle,-3,2,1,0,0,0,7,0.00178,-3,2,1,0,0,0,13,13,140,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,2.500035,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,46,113,1,0,0,response1disk,4,15,-11,-4,1,0,0,rectangle,-11,-4,1,0,0,0,0,0.004055,-11,-4,1,0,0,0,14,14,135,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,3.450655,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,58,132,1,0,0,response1disk,3,16,-13,-1,1,0,0,rectangle,-13,-1,1,0,0,0,6,0.00179,-13,-1,1,0,0,0,15,15,81,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.817315,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,52,118,1,0,0,response1disk,9,17,1,3,1,0,0,rectangle,1,3,1,0,0,0,3,0.001775,1,3,1,0,0,0,16,16,155,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.233285,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,45,131,1,0,0,response1disk,5,18,-1,6,1,0,0,rectangle,-1,6,1,0,0,0,4,0.001755,-1,6,1,0,0,0,17,17,147,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,2.900585,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,75,-135,1,0,0,response3disk,3,19,-4,1,1,0,0,rectangle,-4,1,1,0,0,0,1,0.0018,-4,1,1,0,0,0,18,18,109,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.21728,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,72,127,1,0,0,response1disk,9,20,-2,0,1,0,0,rectangle,-2,0,1,0,0,0,3,0.001735,-2,0,1,0,0,0,19,19,39,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.683115,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,52,124,1,0,0,response1disk,6,21,1,1,1,0,0,rectangle,-32,131,1,0,0,0,0,1.79962,0,2,1,0,0,0,20,20,161,1,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.649885,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,60,140,1,0,0,response1disk,7,22,-3,-2,1,0,0,rectangle,-3,-2,1,0,0,0,4,0.001835,-3,-2,1,0,0,0,21,21,121,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.283975,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,53,141,1,0,0,response1disk,1,23,3,-7,1,0,0,rectangle,3,-7,1,0,0,0,7,0.001715,3,-7,1,0,0,0,22,22,102,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,3.100695,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,122,-48,1,0,0,response3disk,3,24,1,0,1,0,0,rectangle,1,0,1,0,0,0,0,0.001755,1,0,1,0,0,0,23,23,25,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,2.750425,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-100,75,1,0,0,response7disk,4,25,4,1,1,0,0,rectangle,4,1,1,0,0,0,3,0.00178,4,1,1,0,0,0,24,24,70,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.150645,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,64,138,1,0,0,response1disk,8,26,2,-4,1,0,0,rectangle,2,-4,1,0,0,0,3,0.000305,2,-4,1,0,0,0,25,25,124,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.332995,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,47,120,1,0,0,response1disk,6,27,4,5,1,0,0,rectangle,4,5,1,0,0,0,6,0.00073,4,5,1,0,0,0,26,26,95,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,3.433035,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,103,-74,1,0,0,response3disk,5,28,4,2,1,0,0,rectangle,4,2,1,0,0,0,5,0.00183,4,2,1,0,0,0,27,27,126,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.96726,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,49,135,1,0,0,response1disk,4,29,-3,-5,1,0,0,rectangle,-3,-5,1,0,0,0,6,0.00184,-3,-5,1,0,0,0,28,28,139,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,2.0344,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-79,124,1,0,0,response7disk,2,30,-1,-6,1,0,0,rectangle,-1,-6,1,0,0,0,1,0.001795,-1,-6,1,0,0,0,29,29,14,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.81617,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,64,131,1,0,0,response1disk,8,31,-8,7,1,0,0,rectangle,-8,7,1,0,0,0,3,0.001865,-8,7,1,0,0,0,30,30,27,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.534145,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,73,133,1,0,0,response1disk,6,32,1,1,1,0,0,rectangle,1,1,1,0,0,0,4,0.001735,1,1,1,0,0,0,31,31,117,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.05089,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,30,123,1,0,0,response1disk,4,33,5,9,1,0,0,rectangle,5,9,1,0,0,0,6,0.001705,5,9,1,0,0,0,32,32,43,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.13319,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,64,117,1,0,0,response1disk,7,34,10,-10,1,0,0,rectangle,10,-10,1,0,0,0,3,0.0006,10,-10,1,0,0,0,33,33,118,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.180715,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,49,109,1,0,0,response1disk,7,35,11,1,1,0,0,rectangle,11,1,1,0,0,0,7,0.00174,11,1,1,0,0,0,34,34,7,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.25088,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-77,126,1,0,0,response7disk,7,36,3,9,1,0,0,rectangle,3,9,1,0,0,0,7,6.5E-05,3,9,1,0,0,0,35,35,50,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.434025,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,59,137,1,0,0,response1disk,9,37,2,-1,1,0,0,rectangle,2,-1,1,0,0,0,4,0.001725,2,-1,1,0,0,0,36,36,17,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.85047,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,48,130,1,0,0,response1disk,7,38,2,-4,1,0,0,rectangle,2,-4,1,0,0,0,5,0.00177,2,-4,1,0,0,0,37,37,63,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.9506,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-44,-85,1,0,0,response5disk,4,39,1,5,1,0,0,rectangle,1,5,1,0,0,0,0,0.00183,1,5,1,0,0,0,38,38,60,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.884025,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,68,146,1,0,0,response1disk,4,40,3,-5,1,0,0,rectangle,3,-5,1,0,0,0,4,0.00047,3,-5,1,0,0,0,39,39,114,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,2.15049,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-64,-112,1,0,0,response5disk,8,41,1,1,1,0,0,rectangle,1,1,1,0,0,0,1,0.00178,1,1,1,0,0,0,40,40,6,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,4.70012,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-122,61,1,0,0,response7disk,4,42,-2,-3,1,0,0,rectangle,-2,-3,1,0,0,0,1,0.000295,-2,-3,1,0,0,0,41,41,110,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.0506,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-52,124,1,0,0,response7disk,4,43,-4,8,1,0,0,rectangle,-4,8,1,0,0,0,7,0.001755,-4,8,1,0,0,0,42,42,84,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2af6dc1a903c46dd0e53bd,606841dfeca58d8ce30b3590,2021-04-03_11h35.01.199,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.76002703,16.66116438,17.97225,16.76164495,16.64829787,16.76002703,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.18397,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,57,116,1,0,0,response1disk,7,44,-6,-2,1,0,0,rectangle,-6,-2,1,0,0,0,4,0.00171,-6,-2,1,0,0,0,43,43,100,1,0,,,,,,,,,,,,,,,,,,,,,
