key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edcaf1d96a72797d4a1e76e,606842178a9cdac5528af625,2021-04-03_11h23.38.299,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,60674ec340277cd6a308bc9f,16.96964824,16.8084058,16.70608481,16.71776801,16.70829751,16.71776801,,,,,,,,,,,,,,,,,,,8,PF,strong,3,22.7734375,-50.125,1,0,0,response3disk_5,4,4,4.194805,-2.88671875,-5.3046875,1,0,0,rectangle_8,-2.88671875,-5.3046875,1,0,0,,,7,-2.88671875,-5.3046875,1,0,0,,0,5,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edcaf1d96a72797d4a1e76e,606842178a9cdac5528af625,2021-04-03_11h23.38.299,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,60674ec340277cd6a308bc9f,16.96964824,16.8084058,16.70608481,16.71776801,16.70829751,16.71776801,,,,,,,,,,,,,,,,,,,4,PF,weak,3,-35.56640625,-44.421875,1,0,0,response5disk_5,6,3,2.354955,-3.9296875,-0.25,1,0,0,rectangle_8,-3.9296875,-0.25,1,0,0,,,7,-3.9296875,-0.25,1,0,0,,0,6,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edcaf1d96a72797d4a1e76e,606842178a9cdac5528af625,2021-04-03_11h23.38.299,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,60674ec340277cd6a308bc9f,16.96964824,16.8084058,16.70608481,16.71776801,16.70829751,16.71776801,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,2.20125,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.137015,7,strong,-55.01953125,-26.36328125,1,0,0,response5disk,5,1,16.7421875,-4.03515625,1,0,0,rectangle,16.7421875,-4.03515625,1,0,0,,5,0.00319,16.7421875,-4.03515625,1,0,0,0,0,0,156,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edcaf1d96a72797d4a1e76e,606842178a9cdac5528af625,2021-04-03_11h23.38.299,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,60674ec340277cd6a308bc9f,16.96964824,16.8084058,16.70608481,16.71776801,16.70829751,16.71776801,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.87197,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,29.66796875,59.0234375,1,0,0,response1disk,7,2,-6.0546875,-10.5625,1,0,0,rectangle,-6.0546875,-10.5625,1,0,0,,7,0.007325,-6.0546875,-10.5625,1,0,0,0,1,1,121,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edcaf1d96a72797d4a1e76e,606842178a9cdac5528af625,2021-04-03_11h23.38.299,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,60674ec340277cd6a308bc9f,16.96964824,16.8084058,16.70608481,16.71776801,16.70829751,16.71776801,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,4.09456,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,48.7734375,-22.17578125,1,0,0,response3disk,8,3,2.86328125,0.10546875,1,0,0,rectangle,2.86328125,0.10546875,1,0,0,,5,0.00441,2.86328125,0.10546875,1,0,0,0,2,2,27,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edcaf1d96a72797d4a1e76e,606842178a9cdac5528af625,2021-04-03_11h23.38.299,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,60674ec340277cd6a308bc9f,16.96964824,16.8084058,16.70608481,16.71776801,16.70829751,16.71776801,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,2.82653,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,33.9296875,45.49609375,1,0,0,response1disk,2,4,13.43359375,-0.32421875,1,0,0,rectangle,13.43359375,-0.32421875,1,0,0,,6,0.00342,13.43359375,-0.32421875,1,0,0,0,3,3,13,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edcaf1d96a72797d4a1e76e,606842178a9cdac5528af625,2021-04-03_11h23.38.299,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,60674ec340277cd6a308bc9f,16.96964824,16.8084058,16.70608481,16.71776801,16.70829751,16.71776801,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.702945,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-34.5234375,-46.5390625,1,0,0,response5disk,3,5,11.43359375,1.8984375,1,0,0,rectangle,11.43359375,1.8984375,1,0,0,,4,0.00387,11.43359375,1.8984375,1,0,0,0,4,4,4,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edcaf1d96a72797d4a1e76e,606842178a9cdac5528af625,2021-04-03_11h23.38.299,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,60674ec340277cd6a308bc9f,16.96964824,16.8084058,16.70608481,16.71776801,16.70829751,16.71776801,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.772185,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,32.8828125,-53.15625,1,0,0,response3disk,3,6,16.171875,-0.93359375,1,0,0,rectangle,16.171875,-0.93359375,1,0,0,,7,0.004465,16.171875,-0.93359375,1,0,0,0,5,5,25,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edcaf1d96a72797d4a1e76e,606842178a9cdac5528af625,2021-04-03_11h23.38.299,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,60674ec340277cd6a308bc9f,16.96964824,16.8084058,16.70608481,16.71776801,16.70829751,16.71776801,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,3.492085,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,29.40234375,-55.8515625,1,0,0,response3disk,4,7,6.7734375,-1.28125,1,0,0,rectangle,6.7734375,-1.28125,1,0,0,,0,0.004935,6.7734375,-1.28125,1,0,0,0,6,6,78,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edcaf1d96a72797d4a1e76e,606842178a9cdac5528af625,2021-04-03_11h23.38.299,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,60674ec340277cd6a308bc9f,16.96964824,16.8084058,16.70608481,16.71776801,16.70829751,16.71776801,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,2.1567,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-50.58203125,-20.33984375,1,0,0,response5disk,3,8,23.7890625,-2.93359375,1,0,0,rectangle,23.7890625,-2.93359375,1,0,0,,1,0.004295,23.7890625,-2.93359375,1,0,0,0,7,7,109,1,0,,,,,,,,,,,,,,,,,,,,,
