key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9b3754687af2039ea9f06c,606841c2af6938803ce011a6,2021-04-03_12h23.17.588,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.77665522,16.70380194,16.68039969,16.68054038,16.68109683,16.68109683,,,,,,,,,,,,,,,,,,,6,PF,weak,3,24.80001181,-101.6000568,1,0,0,response3disk_5,8,4,8.60855,3.200011492,-6.400006533,1,0,0,rectangle_8,3.200011492,-6.400006533,1,0,0,,,4,3.200011492,-6.400006533,1,0,0,,0,5,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9b3754687af2039ea9f06c,606841c2af6938803ce011a6,2021-04-03_12h23.17.588,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.77665522,16.70380194,16.68039969,16.68054038,16.68109683,16.68109683,,,,,,,,,,,,,,,,,,,8,PF,strong,3,30.4000119,96.79999501,0,0,1,response1disk_5,5,7,2.68289,4.800011516,7.999993682,1,0,0,rectangle_8,4.800011516,7.999993682,1,0,0,,,4,4.800011516,7.999993682,1,0,0,,0,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9b3754687af2039ea9f06c,606841c2af6938803ce011a6,2021-04-03_12h23.17.588,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.77665522,16.70380194,16.68039969,16.68054038,16.68109683,16.68109683,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,4.287855,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.19104,4,strong,-40.79998916,-41.60000706,1,0,0,response5disk,6,1,5.600060356,-2.400006473,1,0,0,rectangle,5.600060356,-2.400006473,1,0,0,,5,0.00162,5.600060356,-2.400006473,1,0,0,0,0,0,122,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9b3754687af2039ea9f06c,606841c2af6938803ce011a6,2021-04-03_12h23.17.588,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.77665522,16.70380194,16.68039969,16.68054038,16.68109683,16.68109683,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,2.852695,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,54.40001225,-28.80000687,1,0,0,response3disk,6,2,4.800011516,-4.800006509,1,0,0,rectangle,4.800011516,-4.800006509,1,0,0,,5,0.000195,4.800011516,-4.800006509,1,0,0,0,1,1,29,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9b3754687af2039ea9f06c,606841c2af6938803ce011a6,2021-04-03_12h23.17.588,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.77665522,16.70380194,16.68039969,16.68054038,16.68109683,16.68109683,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,5.272145,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,19.20001173,53.59999436,1,0,0,response1disk,4,3,0.800011456,2.399993598,1,0,0,rectangle,0.800011456,2.399993598,1,0,0,,2,0.00136,0.800011456,2.399993598,1,0,0,0,2,2,88,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9b3754687af2039ea9f06c,606841c2af6938803ce011a6,2021-04-03_12h23.17.588,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.77665522,16.70380194,16.68039969,16.68054038,16.68109683,16.68109683,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,2.21871,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,37.60006083,24.79999393,1,0,0,response1disk,4,4,5.600060356,5.599993646,1,0,0,rectangle,5.600060356,5.599993646,1,0,0,,5,0.00151,5.600060356,5.599993646,1,0,0,0,3,3,60,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9b3754687af2039ea9f06c,606841c2af6938803ce011a6,2021-04-03_12h23.17.588,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.77665522,16.70380194,16.68039969,16.68054038,16.68109683,16.68109683,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,3.97071,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,39.20001203,-20.80000675,1,0,0,response3disk,1,5,14.40001166,-2.400006473,1,0,0,rectangle,14.40001166,-2.400006473,1,0,0,,0,0.00103,14.40001166,-2.400006473,1,0,0,0,4,4,20,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9b3754687af2039ea9f06c,606841c2af6938803ce011a6,2021-04-03_12h23.17.588,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.77665522,16.70380194,16.68039969,16.68054038,16.68109683,16.68109683,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,3.28649,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,61.60001236,21.59999388,1,0,0,response1disk,3,6,2.40001148,3.19999361,1,0,0,rectangle,2.40001148,3.19999361,1,0,0,,1,0.001435,2.40001148,3.19999361,1,0,0,0,5,5,25,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9b3754687af2039ea9f06c,606841c2af6938803ce011a6,2021-04-03_12h23.17.588,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.77665522,16.70380194,16.68039969,16.68054038,16.68109683,16.68109683,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,3.319745,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,52.00001222,24.79999393,1,0,0,response1disk,8,7,12.80001163,4.799993634,1,0,0,rectangle,12.80001163,4.799993634,1,0,0,,6,0.001405,12.80001163,4.799993634,1,0,0,0,6,6,6,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9b3754687af2039ea9f06c,606841c2af6938803ce011a6,2021-04-03_12h23.17.588,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,16.77665522,16.70380194,16.68039969,16.68054038,16.68109683,16.68109683,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.36795,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,56.00001228,24.79999393,1,0,0,response1disk,8,8,2.40001148,-5.600006521,1,0,0,rectangle,2.40001148,-5.600006521,1,0,0,,5,0.001415,2.40001148,-5.600006521,1,0,0,0,7,7,3,1,0,,,,,,,,,,,,,,,,,,,,,
