key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mask_frames,maskCon,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,3.551275,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-57.59998941,-90.40000778,1,0,0,response5disk,1,72,8.800011575,-5.600006521,1,0,0,rectangle,8.800011575,-5.600006521,1,0,0,0,4,0.00175,8.800011575,-5.600006521,1,0,0,0,71,71,46,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,4.062435,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,98.40001291,35.9999941,1,0,0,response1disk,3,73,4.800011516,-3.200006485,1,0,0,rectangle,4.800011516,-3.200006485,1,0,0,0,7,0.00085,4.800011516,-3.200006485,1,0,0,0,72,72,89,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,1,1.44465,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-101.5999901,47.99999428,1,0,0,response7disk,4,74,14.40001166,-4.000006497,1,0,0,rectangle,14.40001166,-4.000006497,1,0,0,0,3,0.00179,14.40001166,-4.000006497,1,0,0,0,73,73,135,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,4.418315,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,44.80001211,80.79999477,1,0,0,response1disk,9,75,1.600060296,-2.400006473,1,0,0,rectangle,1.600060296,-2.400006473,1,0,0,0,0,0.0021,1.600060296,-2.400006473,1,0,0,0,74,74,90,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,2.567985,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,65.60001242,73.59999466,1,0,0,response1disk,3,76,6.400011539,5.599993646,1,0,0,rectangle,6.400011539,5.599993646,1,0,0,0,2,0.001935,6.400011539,5.599993646,1,0,0,0,75,75,25,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,1.763305,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,57.6000123,78.39999473,1,0,0,response1disk,1,77,1.14441E-05,-4.000006497,1,0,0,rectangle,1.14441E-05,-4.000006497,1,0,0,0,6,0.00269,1.14441E-05,-4.000006497,1,0,0,0,76,76,131,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,2,1.40053,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-95.19998997,-40.00000703,1,0,0,response5disk,9,78,9.600060415,1.599993587,1,0,0,rectangle,9.600060415,1.599993587,1,0,0,0,4,0.00226,9.600060415,1.599993587,1,0,0,0,77,77,17,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,2.265935,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,39.20001203,71.19997021,1,0,0,response1disk,4,79,-32.79998904,-4.800006509,1,0,0,rectangle,-32.79998904,-4.800006509,1,0,0,0,5,0.001485,-32.79998904,-4.800006509,1,0,0,0,78,78,56,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,0,1.284175,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-34.39994024,67.99999458,1,0,0,response7disk,4,80,2.40001148,11.19999373,1,0,0,rectangle,2.40001148,11.19999373,1,0,0,0,0,0.00314,2.40001148,11.19999373,1,0,0,0,79,79,78,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,2.15191,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,38.40001202,68.79999459,1,0,0,response1disk,8,81,4.800011516,5.599993646,1,0,0,rectangle,36.80001199,79.19997033,1,0,0,7,7,2.58256,1.600060296,5.599993646,1,0,0,0,80,80,97,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,0.99696,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,48.80001217,76.79999471,1,0,0,response1disk,4,82,-11.19998872,3.19999361,1,0,0,rectangle,-11.19998872,3.19999361,1,0,0,7,6,0.003485,-11.19998872,3.19999361,1,0,0,0,81,81,145,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,2.40084,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,81.60001266,-44.8000071,1,0,0,response3disk,7,83,-20.79998887,15.19999379,1,0,0,rectangle,-20.79998887,15.19999379,1,0,0,7,0,0.001825,-20.79998887,15.19999379,1,0,0,0,82,82,7,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,1,1.399175,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-87.19998986,35.19996967,1,0,0,response7disk,6,84,4.000011504,-12.80000663,1,0,0,rectangle,4.000011504,-12.80000663,1,0,0,7,4,0.00178,4.000011504,-12.80000663,1,0,0,0,83,83,95,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,2.16353,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-34.39994024,-84.8000077,1,0,0,response5disk,3,85,0.800011456,-6.4373E-06,1,0,0,rectangle,0.800011456,-6.4373E-06,1,0,0,7,6,0.00227,0.800011456,-6.4373E-06,1,0,0,0,84,84,81,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,1.61661,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,41.60006089,78.39999473,1,0,0,response1disk,8,86,14.40001166,-4.800006509,1,0,0,rectangle,14.40001166,-4.800006509,1,0,0,7,4,0.002395,14.40001166,-4.800006509,1,0,0,0,85,85,67,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,2.90104,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-35.19998908,-90.40000778,1,0,0,response5disk,7,87,-0.799988568,1.599993587,1,0,0,rectangle,-0.799988568,1.599993587,1,0,0,7,7,0.00375,-0.799988568,1.599993587,1,0,0,0,86,86,41,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,1.39913,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-43.1999892,-78.40000761,1,0,0,response5disk,8,88,23.20001179,7.19999367,1,0,0,rectangle,23.20001179,7.19999367,1,0,0,7,4,0.00081,23.20001179,7.19999367,1,0,0,0,87,87,27,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,3.20764,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,78.40001261,-40.80000705,1,0,0,response3disk,5,89,6.400011539,-4.800006509,1,0,0,rectangle,6.400011539,-4.800006509,1,0,0,7,0,0.001905,6.400011539,-4.800006509,1,0,0,0,88,88,98,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,1,1.69798,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-76.7999897,34.39999408,1,0,0,response7disk,5,90,5.600060356,-4.800006509,1,0,0,rectangle,5.600060356,-4.800006509,1,0,0,7,3,0.001865,5.600060356,-4.800006509,1,0,0,0,89,89,128,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,2.115985,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,83.20001268,53.59999436,1,0,0,response1disk,1,91,4.800011516,2.399993598,1,0,0,rectangle,4.800011516,2.399993598,1,0,0,7,1,0.00209,4.800011516,2.399993598,1,0,0,0,90,90,111,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,2.228815,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,43.20001209,61.59999448,1,0,0,response1disk,6,92,-8.799988687,5.599993646,1,0,0,rectangle,-8.799988687,5.599993646,1,0,0,7,4,0.00154,-8.799988687,5.599993646,1,0,0,0,91,91,47,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,0,1.334315,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-55.99998939,75.19997027,1,0,0,response7disk,6,93,-7.999988675,-4.000006497,1,0,0,rectangle,-7.999988675,-4.000006497,1,0,0,7,7,0.002875,-7.999988675,-4.000006497,1,0,0,0,92,92,31,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,1.566815,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,26.40001184,79.19997033,1,0,0,response1disk,9,94,8.000011563,5.599993646,1,0,0,rectangle,8.000011563,5.599993646,1,0,0,7,4,0.003035,8.000011563,5.599993646,1,0,0,0,93,93,39,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,2.397075,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,52.00001222,75.19997027,1,0,0,response1disk,4,95,16.80001169,-4.800006509,1,0,0,rectangle,16.80001169,-4.800006509,1,0,0,7,6,0.002485,16.80001169,-4.800006509,1,0,0,0,94,94,60,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,2.032515,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,52.80001223,70.39999461,1,0,0,response1disk,8,96,9.600060415,6.399993658,1,0,0,rectangle,9.600060415,6.399993658,1,0,0,7,7,0.0026,9.600060415,6.399993658,1,0,0,0,95,95,44,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,6.577825,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,89.60001278,-41.60000706,1,0,0,response3disk,1,97,25.60006065,2.399993598,1,0,0,rectangle,25.60006065,2.399993598,1,0,0,7,2,0.002205,25.60006065,2.399993598,1,0,0,0,96,96,102,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,1.18184,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,43.20001209,71.99999464,1,0,0,response1disk,4,98,8.800011575,-6.4373E-06,1,0,0,rectangle,8.800011575,-6.4373E-06,1,0,0,7,5,0.000565,8.800011575,-6.4373E-06,1,0,0,0,97,97,139,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,1.68407,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,32.80001193,61.59999448,1,0,0,response1disk,7,99,-13.59998876,-11.2000066,1,0,0,rectangle,-13.59998876,-11.2000066,1,0,0,7,7,0.00163,-13.59998876,-11.2000066,1,0,0,0,98,98,18,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,2.534945,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,32.80001193,47.99999428,1,0,0,response1disk,2,100,4.800011516,-14.40000665,1,0,0,rectangle,4.800011516,-14.40000665,1,0,0,7,4,0.00169,4.800011516,-14.40000665,1,0,0,0,99,99,93,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,2.049915,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,40.00001204,67.19997015,1,0,0,response1disk,8,101,-3.199988604,-11.2000066,1,0,0,rectangle,-3.199988604,-11.2000066,1,0,0,7,3,0.00178,-3.199988604,-11.2000066,1,0,0,0,100,100,140,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,2.61226,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,47.20001215,-72.80000752,1,0,0,response3disk,1,102,1.14441E-05,6.399993658,1,0,0,rectangle,1.14441E-05,6.399993658,1,0,0,7,2,0.000715,1.14441E-05,6.399993658,1,0,0,0,101,101,125,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,2,2.598145,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-91.19998991,-47.20000714,1,0,0,response5disk,9,103,17.60006053,8.799993694,1,0,0,rectangle,17.60006053,8.799993694,1,0,0,7,0,0.0019,17.60006053,8.799993694,1,0,0,0,102,102,42,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602c1fc2c083e34a7ba2894b,606a0f38a5fd39d4018ecee0,2021-04-04_15h11.52.249,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,316.7752003,17.06000763,16.71736919,16.69777184,16.73042827,16.73042827,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,1.22819,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,37.60006083,79.19997033,1,0,0,response1disk,5,104,-13.59998876,-4.800006509,1,0,0,rectangle,-13.59998876,-4.800006509,1,0,0,7,2,0.00199,-13.59998876,-4.800006509,1,0,0,0,103,103,116,1,0,,,,,,,,,,,,,,,,,,,,,
