key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mask_frames,maskCon,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602b7ef25103a629e2004d70,606a0f057f6602c70cdb596d,2021-04-04_21h10.33.685,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.24610209,16.6795092,16.67305405,16.69029568,16.67004471,16.6795092,,,,,,,,,,,,,,,,,,,3,PF,3,weak,65,36,1,0,0,response1disk_5,3,6,3.2655,10,3,1,0,0,rectangle_8,10,3,1,0,0,,,4,10,3,1,0,0,,0,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602b7ef25103a629e2004d70,606a0f057f6602c70cdb596d,2021-04-04_21h10.33.685,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.24610209,16.6795092,16.67305405,16.69029568,16.67004471,16.6795092,,,,,,,,,,,,,,,,,,,4,PF,3,strong,36,-92,1,0,0,response3disk_5,1,4,4.23216,7,6,1,0,0,rectangle_8,7,6,1,0,0,,,4,7,6,1,0,0,,0,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602b7ef25103a629e2004d70,606a0f057f6602c70cdb596d,2021-04-04_21h10.33.685,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.24610209,16.6795092,16.67305405,16.69029568,16.67004471,16.6795092,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,5.472825,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.30126,6,weak,113,58,1,0,0,response1disk,9,1,-1,2,1,0,0,rectangle,-1,2,1,0,0,,0,0.005305,-1,2,1,0,0,0,0,0,45,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602b7ef25103a629e2004d70,606a0f057f6602c70cdb596d,2021-04-04_21h10.33.685,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.24610209,16.6795092,16.67305405,16.69029568,16.67004471,16.6795092,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,2.151835,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,74,20,1,0,0,response1disk,4,2,-5,-8,1,0,0,rectangle,-5,-8,1,0,0,,7,0.00338,-5,-8,1,0,0,0,1,1,54,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602b7ef25103a629e2004d70,606a0f057f6602c70cdb596d,2021-04-04_21h10.33.685,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.24610209,16.6795092,16.67305405,16.69029568,16.67004471,16.6795092,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,2.029775,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-49,-69,1,0,0,response5disk,3,3,1,-2,1,0,0,rectangle,1,-2,1,0,0,,7,0.00089,1,-2,1,0,0,0,2,2,21,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602b7ef25103a629e2004d70,606a0f057f6602c70cdb596d,2021-04-04_21h10.33.685,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.24610209,16.6795092,16.67305405,16.69029568,16.67004471,16.6795092,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,2.1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,63,48,1,0,0,response1disk,5,4,3,-7,1,0,0,rectangle,3,-7,1,0,0,,3,0.003685,3,-7,1,0,0,0,3,3,152,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602b7ef25103a629e2004d70,606a0f057f6602c70cdb596d,2021-04-04_21h10.33.685,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.24610209,16.6795092,16.67305405,16.69029568,16.67004471,16.6795092,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,1.30091,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,46,-37,1,0,0,response3disk,4,5,-11,0,1,0,0,rectangle,-11,0,1,0,0,,2,0.003195,-11,0,1,0,0,0,4,4,135,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602b7ef25103a629e2004d70,606a0f057f6602c70cdb596d,2021-04-04_21h10.33.685,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.24610209,16.6795092,16.67305405,16.69029568,16.67004471,16.6795092,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,1.5189,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,48,-30,1,0,0,response3disk,5,6,5,-2,1,0,0,rectangle,5,-2,1,0,0,,3,0.003525,5,-2,1,0,0,0,5,5,156,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602b7ef25103a629e2004d70,606a0f057f6602c70cdb596d,2021-04-04_21h10.33.685,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.24610209,16.6795092,16.67305405,16.69029568,16.67004471,16.6795092,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,1.900955,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,59,-28,1,0,0,response3disk,8,7,-10,-4,1,0,0,rectangle,-10,-4,1,0,0,,3,0.000345,-10,-4,1,0,0,0,6,6,48,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602b7ef25103a629e2004d70,606a0f057f6602c70cdb596d,2021-04-04_21h10.33.685,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.24610209,16.6795092,16.67305405,16.69029568,16.67004471,16.6795092,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,4.569505,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,47,73,1,0,0,response1disk,3,8,12,3,1,0,0,rectangle,12,3,1,0,0,,3,0.00052,12,3,1,0,0,0,7,7,109,1,0,,,,,,,,,,,,,,,,,,,,,
