key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mask_frames,maskCon,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff040139cc6b3ee87f4af58,606a0fd3c8e677356aece9be,2021-04-04_21h13.50.880,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.08399366,16.81001727,16.74576271,16.76868829,16.73613445,16.76868829,,,,,,,,,,,,,,,,,,,7,PF,3,weak,40,88,1,0,0,response1disk_5,7,7,3.279,-3,-2,1,0,0,rectangle_8,-3,-2,1,0,0,,,3,-3,-2,1,0,0,,0,5,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff040139cc6b3ee87f4af58,606a0fd3c8e677356aece9be,2021-04-04_21h13.50.880,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.08399366,16.81001727,16.74576271,16.76868829,16.73613445,16.76868829,,,,,,,,,,,,,,,,,,,5,PF,3,weak,37,81,1,0,0,response1disk_5,3,7,2.897,2,3,1,0,0,rectangle_8,2,3,1,0,0,,,3,2,3,1,0,0,,0,6,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff040139cc6b3ee87f4af58,606a0fd3c8e677356aece9be,2021-04-04_21h13.50.880,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.08399366,16.81001727,16.74576271,16.76868829,16.73613445,16.76868829,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,10.62,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.793,4,strong,39,-67,1,0,0,response3disk,1,1,-4,3,1,0,0,rectangle,-4,3,1,0,0,,5,0.003,-4,3,1,0,0,0,0,0,102,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff040139cc6b3ee87f4af58,606a0fd3c8e677356aece9be,2021-04-04_21h13.50.880,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.08399366,16.81001727,16.74576271,16.76868829,16.73613445,16.76868829,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,4.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,33,99,1,0,0,response1disk,8,2,1,-5,1,0,0,rectangle,1,-5,1,0,0,,6,0.003,1,-5,1,0,0,0,1,1,140,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff040139cc6b3ee87f4af58,606a0fd3c8e677356aece9be,2021-04-04_21h13.50.880,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.08399366,16.81001727,16.74576271,16.76868829,16.73613445,16.76868829,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,1.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,32,89,1,0,0,response1disk,2,3,-3,3,1,0,0,rectangle,-37,-84,1,0,0,3,3,2.964,3,6,1,0,0,0,2,2,11,1,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff040139cc6b3ee87f4af58,606a0fd3c8e677356aece9be,2021-04-04_21h13.50.880,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.08399366,16.81001727,16.74576271,16.76868829,16.73613445,16.76868829,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,4.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,37,94,1,0,0,response1disk,5,4,1,-5,1,0,0,rectangle,1,-5,1,0,0,3,7,0.003,1,-5,1,0,0,0,3,3,98,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff040139cc6b3ee87f4af58,606a0fd3c8e677356aece9be,2021-04-04_21h13.50.880,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.08399366,16.81001727,16.74576271,16.76868829,16.73613445,16.76868829,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,2.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,33,96,1,0,0,response1disk,9,5,3,-4,1,0,0,rectangle,3,-4,1,0,0,3,3,0.002,3,-4,1,0,0,0,4,4,42,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff040139cc6b3ee87f4af58,606a0fd3c8e677356aece9be,2021-04-04_21h13.50.880,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.08399366,16.81001727,16.74576271,16.76868829,16.73613445,16.76868829,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,2.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,28,-54,1,0,0,response3disk,1,6,2,-2,1,0,0,rectangle,2,-2,1,0,0,3,0,0.002,2,-2,1,0,0,0,5,5,96,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff040139cc6b3ee87f4af58,606a0fd3c8e677356aece9be,2021-04-04_21h13.50.880,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.08399366,16.81001727,16.74576271,16.76868829,16.73613445,16.76868829,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,2.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,34,97,1,0,0,response1disk,4,7,5,-2,1,0,0,rectangle,5,-2,1,0,0,3,5,0.003,5,-2,1,0,0,0,6,6,88,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff040139cc6b3ee87f4af58,606a0fd3c8e677356aece9be,2021-04-04_21h13.50.880,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.08399366,16.81001727,16.74576271,16.76868829,16.73613445,16.76868829,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,3.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,54,-31,1,0,0,response3disk,2,8,4,4,1,0,0,rectangle,4,4,1,0,0,3,5,0,4,4,1,0,0,0,7,7,2,1,0,,,,,,,,,,,,,,,,,,,,,
