key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mask_frames,maskCon,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,2.45006,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,70,52,1,0,0,response1disk,2,9,5,12,1,0,0,rectangle,5,12,1,0,0,,5,0.00011,5,12,1,0,0,0,8,8,108,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,6.133395,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,57,-33,1,0,0,response3disk,8,10,11,-1,1,0,0,rectangle,11,-1,1,0,0,,3,0.000615,11,-1,1,0,0,0,9,9,44,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,2.850165,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,85,64,1,0,0,response1disk,5,11,5,2,1,0,0,rectangle,5,2,1,0,0,,4,0.000765,5,2,1,0,0,0,10,10,59,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,2.50029,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,48,67,1,0,0,response1disk,9,12,-9,-12,1,0,0,rectangle,-9,-12,1,0,0,,2,0.000625,-9,-12,1,0,0,0,11,11,106,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,2.68329,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,102,32,1,0,0,response1disk,3,13,7,1,1,0,0,rectangle,7,1,1,0,0,,1,0.00074,7,1,1,0,0,0,12,12,69,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,2.99995,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,87,-35,1,0,0,response3disk,9,14,3,6,1,0,0,rectangle,3,6,1,0,0,,2,0.00062,3,6,1,0,0,0,13,13,39,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,1.883275,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-35,-84,1,0,0,response5disk,8,15,-13,6,1,0,0,rectangle,-13,6,1,0,0,,2,9.00001E-05,-13,6,1,0,0,0,14,14,3,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,1.583215,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,38,-76,1,0,0,response3disk,6,16,11,-10,1,0,0,rectangle,11,-10,1,0,0,,5,0.00095,11,-10,1,0,0,0,15,15,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,2.15003,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,48,-97,1,0,0,response3disk,9,17,-3,-3,1,0,0,rectangle,-3,-3,1,0,0,,4,0.0006,-3,-3,1,0,0,0,16,16,72,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,2.849865,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,105,48,1,0,0,response1disk,3,18,18,-2,1,0,0,rectangle,18,-2,1,0,0,,1,0.00059,18,-2,1,0,0,0,17,17,77,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,2,1.48329,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-100,-54,1,0,0,response5disk,5,19,-14,-3,1,0,0,rectangle,-14,-3,1,0,0,,7,0.000575,-14,-3,1,0,0,0,18,18,152,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,1,1.316255,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-113,47,1,0,0,response7disk,5,20,1,-4,1,0,0,rectangle,1,-4,1,0,0,,5,0.000775,1,-4,1,0,0,0,19,19,80,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,1.79985,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,102,28,1,0,0,response1disk,9,21,12,4,1,0,0,rectangle,12,4,1,0,0,,2,0.000605,12,4,1,0,0,0,20,20,15,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,1.76657,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-56,-92,1,0,0,response5disk,1,22,-36,-11,1,0,0,rectangle,-119,59,1,0,0,1,1,3.38422,-9,5,1,0,0,0,21,21,159,1,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,11.29984,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,64,45,1,0,0,response1disk,5,23,-12,0,1,0,0,rectangle,-12,0,1,0,0,1,1,0.00012,-12,0,1,0,0,0,22,22,98,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,2.899825,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,94,-45,1,0,0,response3disk,7,24,13,2,1,0,0,rectangle,13,2,1,0,0,1,2,0.00063,13,2,1,0,0,0,23,23,7,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,3.65045,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,101,25,1,0,0,response1disk,3,25,27,-4,1,0,0,rectangle,27,-4,1,0,0,1,4,0.00094,27,-4,1,0,0,0,24,24,119,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,2,1.79967,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-122,-40,1,0,0,response5disk,5,26,-37,2,1,0,0,rectangle,-37,2,1,0,0,1,6,0.000565,-37,2,1,0,0,0,25,25,134,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,2,1.116645,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-90,-45,1,0,0,response5disk,3,27,-25,0,1,0,0,rectangle,-56,-121,1,0,0,3,3,2.51638,-8,-12,1,0,0,0,26,26,104,1,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,3.6167,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,105,58,1,0,0,response1disk,7,28,-4,4,1,0,0,rectangle,-4,4,1,0,0,3,0,0.000945,-4,4,1,0,0,0,27,27,51,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,0,1.61654,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-49,125,1,0,0,response7disk,7,29,-18,6,1,0,0,rectangle,-18,6,1,0,0,3,1,0.000555,-18,6,1,0,0,0,28,28,146,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,2.449795,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,106,35,1,0,0,response1disk,4,30,18,-5,1,0,0,rectangle,18,-5,1,0,0,3,2,0.000585,18,-5,1,0,0,0,29,29,110,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,1.51641,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,57,-42,1,0,0,response3disk,1,31,-3,-1,1,0,0,rectangle,-3,-1,1,0,0,3,2,8.49999E-05,-3,-1,1,0,0,0,30,30,96,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,2,3.715645,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-68,-41,1,0,0,response5disk,4,32,-15,5,1,0,0,rectangle,-15,5,1,0,0,3,6,0.00094,-15,5,1,0,0,0,31,31,30,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,0,1.03331,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-61,94,1,0,0,response7disk,4,33,2,-4,1,0,0,rectangle,2,-4,1,0,0,3,4,0.00059,2,-4,1,0,0,0,32,32,127,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,2.43345,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,94,39,1,0,0,response1disk,8,34,7,13,1,0,0,rectangle,7,13,1,0,0,3,0,0.000915,7,13,1,0,0,0,33,33,27,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,2.916805,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,45,-103,1,0,0,response3disk,1,35,-3,-12,1,0,0,rectangle,66,137,1,0,0,7,7,2.466495,11,-7,1,0,0,0,34,34,76,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,1.93336,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,96,51,1,0,0,response1disk,4,36,0,3,1,0,0,rectangle,0,3,1,0,0,7,6,0.000975,0,3,1,0,0,0,35,35,60,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,0,0.966375,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-70,151,1,0,0,response7disk,4,37,0,5,1,0,0,rectangle,0,5,1,0,0,7,2,0.00056,0,5,1,0,0,0,36,36,135,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,1.71653,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,131,29,1,0,0,response1disk,6,38,-25,15,1,0,0,rectangle,-25,15,1,0,0,7,7,0.000565,-25,15,1,0,0,0,37,37,58,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,0,1.23354,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-59,109,1,0,0,response7disk,6,39,-2,7,1,0,0,rectangle,-2,7,1,0,0,7,7,8.51E-05,-2,7,1,0,0,0,38,38,95,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,2.466615,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,29,107,1,0,0,response1disk,2,40,-2,2,1,0,0,rectangle,-2,2,1,0,0,7,6,0.00078,-2,2,1,0,0,0,39,39,112,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,2.38322,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,60,126,1,0,0,response1disk,6,41,-7,12,1,0,0,rectangle,-7,12,1,0,0,7,2,0.000955,-7,12,1,0,0,0,40,40,120,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,1,1.71633,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-78,46,1,0,0,response7disk,7,42,-1,-9,1,0,0,rectangle,-1,-9,1,0,0,7,1,0.000615,-1,-9,1,0,0,0,41,41,121,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,2.14988,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,115,35,1,0,0,response1disk,3,43,19,-2,1,0,0,rectangle,19,-2,1,0,0,7,1,7.99999E-05,19,-2,1,0,0,0,42,42,68,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,2.03327,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,62,99,1,0,0,response1disk,8,44,-2,1,1,0,0,rectangle,-2,1,1,0,0,7,4,0.00057,-2,1,1,0,0,0,43,43,133,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588ff21a2597a90001667ee4,606a0f629f8bb6be88bc7cae,2021-04-04_22h11.48.907,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,16.84805825,16.66033333,16.70493812,16.69274713,16.65613095,16.69274713,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,2.816735,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,49,-96,1,0,0,response3disk,7,45,-21,13,1,0,0,rectangle,-21,13,1,0,0,7,0,0.00064,-21,13,1,0,0,0,44,44,107,1,0,,,,,,,,,,,,,,,,,,,,,
