key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mask_frames,maskCon,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb18bbb70f8df0001bedd32,606a0fa34270f67cfdcbd93e,2021-04-04_12h36.05.614,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,21.21551724,17.4177665,17.01791531,17.21371611,17.54896676,17.4177665,,,,,,,,,,,,,,,,,,,1,PF,3,weak,-74,86,1,0,0,response7disk_5,7,0,11.667,-1,1,1,0,0,rectangle_8,97,49,1,0,0,6,-3,-1,1,0,0,0,5,5,1,1,response1disk_7,6,rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb18bbb70f8df0001bedd32,606a0fa34270f67cfdcbd93e,2021-04-04_12h36.05.614,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,21.21551724,17.4177665,17.01791531,17.21371611,17.54896676,17.4177665,,,,,,,,,,,,,,,,,,,2,PF,3,weak,-58,-29,1,0,0,response5disk_5,5,2,9.373,4,-1,1,0,0,rectangle_8,4,-1,1,0,0,6,4,-1,1,0,0,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb18bbb70f8df0001bedd32,606a0fa34270f67cfdcbd93e,2021-04-04_12h36.05.614,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,21.21551724,17.4177665,17.01791531,17.21371611,17.54896676,17.4177665,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,2,9.001,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.476,7,strong,-59,-35,1,0,0,response5disk,6,1,11,8,1,0,0,rectangle,11,8,1,0,0,,5,0.005,11,8,1,0,0,0,0,0,31,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb18bbb70f8df0001bedd32,606a0fa34270f67cfdcbd93e,2021-04-04_12h36.05.614,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,21.21551724,17.4177665,17.01791531,17.21371611,17.54896676,17.4177665,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,12.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,28,-72,1,0,0,response3disk,4,2,-10,-3,1,0,0,rectangle,-10,-3,1,0,0,,0,0.005,-10,-3,1,0,0,0,1,1,110,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb18bbb70f8df0001bedd32,606a0fa34270f67cfdcbd93e,2021-04-04_12h36.05.614,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,21.21551724,17.4177665,17.01791531,17.21371611,17.54896676,17.4177665,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,3.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,73,95,1,0,0,response1disk,9,3,4,-8,1,0,0,rectangle,4,-8,1,0,0,,6,0.002,4,-8,1,0,0,0,2,2,39,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb18bbb70f8df0001bedd32,606a0fa34270f67cfdcbd93e,2021-04-04_12h36.05.614,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,21.21551724,17.4177665,17.01791531,17.21371611,17.54896676,17.4177665,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,4.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,31,-65,1,0,0,response3disk,1,4,15,0,1,0,0,rectangle,15,0,1,0,0,,4,0.004,15,0,1,0,0,0,3,3,20,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb18bbb70f8df0001bedd32,606a0fa34270f67cfdcbd93e,2021-04-04_12h36.05.614,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,21.21551724,17.4177665,17.01791531,17.21371611,17.54896676,17.4177665,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,3.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-62,-68,1,0,0,response5disk,2,5,11,-2,1,0,0,rectangle,11,-2,1,0,0,,5,0.006,11,-2,1,0,0,0,4,4,14,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb18bbb70f8df0001bedd32,606a0fa34270f67cfdcbd93e,2021-04-04_12h36.05.614,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,21.21551724,17.4177665,17.01791531,17.21371611,17.54896676,17.4177665,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,3.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,75,91,1,0,0,response1disk,8,6,8,-1,1,0,0,rectangle,8,-1,1,0,0,,6,0.002,8,-1,1,0,0,0,5,5,153,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb18bbb70f8df0001bedd32,606a0fa34270f67cfdcbd93e,2021-04-04_12h36.05.614,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,21.21551724,17.4177665,17.01791531,17.21371611,17.54896676,17.4177665,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,7,2.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,67,86,1,0,0,response1disk,3,7,9,-3,1,0,0,rectangle,9,-3,1,0,0,,6,0.001,9,-3,1,0,0,0,6,6,109,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb18bbb70f8df0001bedd32,606a0fa34270f67cfdcbd93e,2021-04-04_12h36.05.614,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,21.21551724,17.4177665,17.01791531,17.21371611,17.54896676,17.4177665,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,0,4.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-42,77,1,0,0,response7disk,2,8,-2,6,1,0,0,rectangle,-2,6,1,0,0,,1,0.005,-2,6,1,0,0,0,7,7,13,1,0,,,,,,,,,,,,,,,,,,,,,
