key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0c675cbe0f365cc5424893,6036d892ee2cade6d4ddf4b9,2021-02-24_22h52.37.493,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.42450512,16.62377022,16.58108483,16.67173875,16.58264618,16.61481,,,,,,,,,,,,,,,,,,,8,PF,weak,3,-39,101,1,0,0,response7disk_5,8,0,2.963015,1,-7,1,0,0,rectangle_8,1,-7,1,0,0,5,1,-7,1,0,0,0,5,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0c675cbe0f365cc5424893,6036d892ee2cade6d4ddf4b9,2021-02-24_22h52.37.493,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.42450512,16.62377022,16.58108483,16.67173875,16.58264618,16.61481,,,,,,,,,,,,,,,,,,,7,PF,strong,3,-37,-97,1,0,0,response5disk_5,5,3,3.298,-1,-4,1,0,0,rectangle_8,-1,-4,1,0,0,5,-1,-4,1,0,0,0,6,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0c675cbe0f365cc5424893,6036d892ee2cade6d4ddf4b9,2021-02-24_22h52.37.493,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.42450512,16.62377022,16.58108483,16.67173875,16.58264618,16.61481,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,6.365675,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.2008,4,strong,39,99,1,0,0,response1disk,6,1,-5,0,1,0,0,rectangle,-5,0,1,0,0,,2,0,0.001705,-5,0,1,0,0,0,0,0,122,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0c675cbe0f365cc5424893,6036d892ee2cade6d4ddf4b9,2021-02-24_22h52.37.493,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.42450512,16.62377022,16.58108483,16.67173875,16.58264618,16.61481,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,3.29935,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,80,-33,1,0,0,response3disk,1,2,10,-6,1,0,0,rectangle,10,-6,1,0,0,,6,0,0.001615,10,-6,1,0,0,0,1,1,20,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0c675cbe0f365cc5424893,6036d892ee2cade6d4ddf4b9,2021-02-24_22h52.37.493,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.42450512,16.62377022,16.58108483,16.67173875,16.58264618,16.61481,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.98941,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,73,-29,1,0,0,response3disk,8,3,4,-5,1,0,0,rectangle,40,-101,1,0,0,4,4,1,2.636675,-5,1,1,0,0,0,2,2,97,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0c675cbe0f365cc5424893,6036d892ee2cade6d4ddf4b9,2021-02-24_22h52.37.493,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.42450512,16.62377022,16.58108483,16.67173875,16.58264618,16.61481,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.833135,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,33,102,1,0,0,response1disk,1,4,1,0,1,0,0,rectangle,1,0,1,0,0,4,4,0,0.00017,1,0,1,0,0,0,3,3,132,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0c675cbe0f365cc5424893,6036d892ee2cade6d4ddf4b9,2021-02-24_22h52.37.493,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.42450512,16.62377022,16.58108483,16.67173875,16.58264618,16.61481,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,3.2644,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-83,-33,1,0,0,response5disk,4,5,-1,-3,1,0,0,rectangle,-1,-3,1,0,0,4,6,0,0.001635,-1,-3,1,0,0,0,4,4,8,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0c675cbe0f365cc5424893,6036d892ee2cade6d4ddf4b9,2021-02-24_22h52.37.493,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.42450512,16.62377022,16.58108483,16.67173875,16.58264618,16.61481,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,2.537115,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-84,33,1,0,0,response7disk,5,6,3,5,1,0,0,rectangle,3,5,1,0,0,4,3,0,0.001345,3,5,1,0,0,0,5,5,126,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0c675cbe0f365cc5424893,6036d892ee2cade6d4ddf4b9,2021-02-24_22h52.37.493,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.42450512,16.62377022,16.58108483,16.67173875,16.58264618,16.61481,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,2.9853,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,33,97,1,0,0,response1disk,2,7,-2,5,1,0,0,rectangle,-2,5,1,0,0,4,6,0,0.001245,-2,5,1,0,0,0,6,6,32,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0c675cbe0f365cc5424893,6036d892ee2cade6d4ddf4b9,2021-02-24_22h52.37.493,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.42450512,16.62377022,16.58108483,16.67173875,16.58264618,16.61481,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,3.067295,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,81,-31,1,0,0,response3disk,9,8,-5,-4,1,0,0,rectangle,-5,-4,1,0,0,4,6,0,0.000155,-5,-4,1,0,0,0,7,7,143,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f0c675cbe0f365cc5424893,6036d892ee2cade6d4ddf4b9,2021-02-24_22h52.37.493,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.42450512,16.62377022,16.58108483,16.67173875,16.58264618,16.61481,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,2.17332,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,33,98,1,0,0,response1disk,5,9,0,-1,1,0,0,rectangle,0,-1,1,0,0,4,2,0,0.00175,0,-1,1,0,0,0,8,8,82,1,,,,,,,,,,,,,,,,,,,,,
