key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.499985,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-29.599989,87.19997045,1,0,0,response7disk,8,72,-4.799988627,0.799993575,1,0,0,rectangle,-4.799988627,0.799993575,1,0,0,6,0,0,0.000815,-4.799988627,0.799993575,1,0,0,0,71,71,48,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.70028,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-34.39994024,68.79999459,1,0,0,response7disk,9,73,-4.799988627,1.599993587,1,0,0,rectangle,-4.799988627,1.599993587,1,0,0,6,3,0,0.001355,-4.799988627,1.599993587,1,0,0,0,72,72,17,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.61271,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,53.60001224,71.99999464,1,0,0,response1disk,1,74,16.00001168,12.79999375,1,0,0,rectangle,16.00001168,12.79999375,1,0,0,6,6,0,0.001245,16.00001168,12.79999375,1,0,0,0,73,73,74,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.063005,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,36.80001199,83.19997039,1,0,0,response1disk,9,75,-3.999988616,8.799993694,1,0,0,rectangle,-3.999988616,8.799993694,1,0,0,6,3,0,0.000825,-3.999988616,8.799993694,1,0,0,0,74,74,79,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.566595,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,33.60006077,79.99999475,1,0,0,response1disk,7,76,2.40001148,3.19999361,1,0,0,rectangle,2.40001148,3.19999361,1,0,0,6,1,0,0.000815,2.40001148,3.19999361,1,0,0,0,75,75,150,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.063075,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-43.1999892,84.79999483,1,0,0,response7disk,8,77,-9.599988699,7.999993682,1,0,0,rectangle,-22.39994006,-87.20000774,1,0,0,3,3,1,1.99938,4.800011516,-6.400006533,1,0,0,0,76,76,97,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.512985,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-35.19998908,71.19997021,1,0,0,response7disk,7,78,0.800011456,-8.000006557,1,0,0,rectangle,0.800011456,-8.000006557,1,0,0,3,7,0,0.000865,0.800011456,-8.000006557,1,0,0,0,77,77,86,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.946425,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-37.59998912,73.59999466,1,0,0,response7disk,2,79,12.00001162,3.999993622,1,0,0,rectangle,72.80001253,-39.20000702,1,0,0,5,5,1,2.03299,-16.79998881,2.399993598,1,0,0,0,78,78,36,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.74592,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-44.79998922,78.39999473,1,0,0,response7disk,9,80,0.800011456,0.799993575,1,0,0,rectangle,0.800011456,0.799993575,1,0,0,5,1,0,0.000815,0.800011456,0.799993575,1,0,0,0,79,79,123,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.68086,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,46.40001214,94.39999497,1,0,0,response1disk,6,81,4.000011504,8.799993694,1,0,0,rectangle,4.000011504,8.799993694,1,0,0,5,3,0,0.001195,4.000011504,8.799993694,1,0,0,0,80,80,113,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.850295,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,40.00001204,91.99999493,1,0,0,response1disk,9,82,4.800011516,5.599993646,1,0,0,rectangle,4.800011516,5.599993646,1,0,0,5,0,0,0.00098,4.800011516,5.599993646,1,0,0,0,81,81,75,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.56318,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,36.00001198,87.99999487,1,0,0,response1disk,5,83,4.000011504,3.999993622,1,0,0,rectangle,4.000011504,3.999993622,1,0,0,5,5,0,0.00076,4.000011504,3.999993622,1,0,0,0,82,82,94,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.746415,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,45.60006095,99.99999505,1,0,0,response1disk,4,84,5.600060356,15.9999938,1,0,0,rectangle,5.600060356,15.9999938,1,0,0,5,6,0,0.00094,5.600060356,15.9999938,1,0,0,0,83,83,139,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.966795,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-35.99998909,86.39999485,1,0,0,response7disk,3,85,-0.799988568,3.19999361,1,0,0,rectangle,-0.799988568,3.19999361,1,0,0,5,7,0,0.00087,-0.799988568,3.19999361,1,0,0,0,84,84,77,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.71301,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,44.80001211,87.19997045,1,0,0,response1disk,1,86,11.20001161,8.799993694,1,0,0,rectangle,11.20001161,8.799993694,1,0,0,5,5,0,0.001155,11.20001161,8.799993694,1,0,0,0,85,85,5,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.41673,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,32.00001192,106.3999951,1,0,0,response1disk,5,87,11.20001161,7.19999367,1,0,0,rectangle,11.20001161,7.19999367,1,0,0,5,6,0,0.000865,11.20001161,7.19999367,1,0,0,0,86,86,116,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.413295,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,35.20001197,78.39999473,1,0,0,response1disk,1,88,4.000011504,6.399993658,1,0,0,rectangle,4.000011504,6.399993658,1,0,0,5,7,0,0.000715,4.000011504,6.399993658,1,0,0,0,87,87,96,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.863,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,38.40001202,91.19997051,1,0,0,response1disk,5,89,-1.59998858,7.19999367,1,0,0,rectangle,-1.59998858,7.19999367,1,0,0,5,0,0,0.00081,-1.59998858,7.19999367,1,0,0,0,88,88,156,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.41053,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,30.4000119,71.19997021,1,0,0,response1disk,5,90,4.000011504,0.799993575,1,0,0,rectangle,4.000011504,0.799993575,1,0,0,5,2,0,0.00141,4.000011504,0.799993575,1,0,0,0,89,89,128,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.66307,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,43.20001209,76.79999471,1,0,0,response1disk,7,91,14.40001166,11.99999374,1,0,0,rectangle,14.40001166,11.99999374,1,0,0,5,6,0,0.00089,14.40001166,11.99999374,1,0,0,0,90,90,38,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.97929,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,31.20001191,83.19997039,1,0,0,response1disk,7,92,-3.999988616,3.19999361,1,0,0,rectangle,-3.999988616,3.19999361,1,0,0,5,4,0,0.00084,-3.999988616,3.19999361,1,0,0,0,91,91,118,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.946795,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,30.4000119,62.39999449,1,0,0,response1disk,2,93,2.40001148,4.799993634,1,0,0,rectangle,2.40001148,4.799993634,1,0,0,5,5,0,0.00082,2.40001148,4.799993634,1,0,0,0,92,92,138,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.679805,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,34.40001196,75.9999947,1,0,0,response1disk,7,94,15.20001167,14.39999378,1,0,0,rectangle,15.20001167,14.39999378,1,0,0,5,4,0,0.00126,15.20001167,14.39999378,1,0,0,0,93,93,63,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.83357,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,35.20001197,77.59999472,1,0,0,response1disk,3,95,1.14441E-05,3.19999361,1,0,0,rectangle,1.14441E-05,3.19999361,1,0,0,5,1,0,0.000885,1.14441E-05,3.19999361,1,0,0,0,94,94,81,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.729805,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,37.60006083,76.79999471,1,0,0,response1disk,2,96,12.80001163,-6.4373E-06,1,0,0,rectangle,12.80001163,-6.4373E-06,1,0,0,5,6,0,0.00077,12.80001163,-6.4373E-06,1,0,0,0,95,95,83,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.32968,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,45.60006095,83.19997039,1,0,0,response1disk,3,97,3.200011492,13.59999377,1,0,0,rectangle,3.200011492,13.59999377,1,0,0,5,3,0,0.00084,3.200011492,13.59999377,1,0,0,0,96,96,25,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.89641,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,36.00001198,92.79999495,1,0,0,response1disk,7,98,-4.799988627,-6.4373E-06,1,0,0,rectangle,-4.799988627,-6.4373E-06,1,0,0,5,7,0,0.000785,-4.799988627,-6.4373E-06,1,0,0,0,97,97,137,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.72985,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,42.40001208,87.19997045,1,0,0,response1disk,1,99,8.800011575,-1.600006461,1,0,0,rectangle,8.800011575,-1.600006461,1,0,0,5,5,0,0.00085,8.800011575,-1.600006461,1,0,0,0,98,98,57,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.416795,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,30.4000119,79.99999475,1,0,0,response1disk,9,100,-3.199988604,7.19999367,1,0,0,rectangle,-3.199988604,7.19999367,1,0,0,5,5,0,0.00016,-3.199988604,7.19999367,1,0,0,0,99,99,10,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.979365,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,28.00001186,81.59999478,1,0,0,response1disk,8,101,-12.79998875,-12.80000663,1,0,0,rectangle,-12.79998875,-12.80000663,1,0,0,5,0,0,0.0008,-12.79998875,-12.80000663,1,0,0,0,100,100,3,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.74635,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,28.00001186,70.39999461,1,0,0,response1disk,2,102,3.200011492,1.599993587,1,0,0,rectangle,3.200011492,1.599993587,1,0,0,5,0,0,0.00012,3.200011492,1.599993587,1,0,0,0,101,101,129,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.89657,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-34.39994024,72.79999465,1,0,0,response7disk,1,103,-2.399939764,11.99999374,1,0,0,rectangle,-2.399939764,11.99999374,1,0,0,5,3,0,0.00102,-2.399939764,11.99999374,1,0,0,0,102,102,151,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.034335,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,28.80001187,63.99999452,1,0,0,response1disk,8,104,3.200011492,5.599993646,1,0,0,rectangle,3.200011492,5.599993646,1,0,0,5,5,0,0.000705,3.200011492,5.599993646,1,0,0,0,103,103,149,1,,,,,,,,,,,,,,,,,,,,,
