key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6bf519a0ac5f171d604e74,6036d866a668505c4ea4e70b,2021-02-24_22h51.56.207,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.19034884,16.69327103,16.66666483,16.66744388,16.66563589,16.67325391,,,,,,,,,,,,,,,,,,,1,PF,weak,3,-75,-50,1,0,0,response5disk_5,6,2,5.683725,-2,0,1,0,0,rectangle_8,-2,0,1,0,0,7,-2,0,1,0,0,0,5,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6bf519a0ac5f171d604e74,6036d866a668505c4ea4e70b,2021-02-24_22h51.56.207,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.19034884,16.69327103,16.66666483,16.66744388,16.66563589,16.67325391,,,,,,,,,,,,,,,,,,,6,PF,strong,3,29,104,1,0,0,response1disk_5,4,7,3.266885,7,-1,1,0,0,rectangle_8,7,-1,1,0,0,7,7,-1,1,0,0,0,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6bf519a0ac5f171d604e74,6036d866a668505c4ea4e70b,2021-02-24_22h51.56.207,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.19034884,16.69327103,16.66666483,16.66744388,16.66563589,16.67325391,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,6.67711,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.69372,2,strong,-107,-42,1,0,0,response5disk,5,1,-7,-5,1,0,0,rectangle,-7,-5,1,0,0,,1,0,0.003075,-7,-5,1,0,0,0,0,0,80,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6bf519a0ac5f171d604e74,6036d866a668505c4ea4e70b,2021-02-24_22h51.56.207,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.19034884,16.69327103,16.66666483,16.66744388,16.66563589,16.67325391,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,3.56573,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-64,31,1,0,0,response7disk,3,2,1,2,1,0,0,rectangle,1,2,1,0,0,,7,0,0.00152,1,2,1,0,0,0,1,1,4,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6bf519a0ac5f171d604e74,6036d866a668505c4ea4e70b,2021-02-24_22h51.56.207,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.19034884,16.69327103,16.66666483,16.66744388,16.66563589,16.67325391,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,2.90941,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,39,75,1,0,0,response1disk,2,3,3,2,1,0,0,rectangle,3,2,1,0,0,,0,0,0.00204,3,2,1,0,0,0,2,2,130,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6bf519a0ac5f171d604e74,6036d866a668505c4ea4e70b,2021-02-24_22h51.56.207,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.19034884,16.69327103,16.66666483,16.66744388,16.66563589,16.67325391,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,2.29587,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-77,-25,1,0,0,response5disk,9,4,-4,6,1,0,0,rectangle,-4,6,1,0,0,,0,0,0.00055,-4,6,1,0,0,0,3,3,61,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6bf519a0ac5f171d604e74,6036d866a668505c4ea4e70b,2021-02-24_22h51.56.207,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.19034884,16.69327103,16.66666483,16.66744388,16.66563589,16.67325391,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,2.88041,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,35,92,1,0,0,response1disk,1,5,3,4,1,0,0,rectangle,3,4,1,0,0,,0,0,0.00016,3,4,1,0,0,0,4,4,53,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6bf519a0ac5f171d604e74,6036d866a668505c4ea4e70b,2021-02-24_22h51.56.207,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.19034884,16.69327103,16.66666483,16.66744388,16.66563589,16.67325391,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,2.81677,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,37,67,1,0,0,response1disk,5,6,-1,6,1,0,0,rectangle,-1,6,1,0,0,,5,0,0.002735,-1,6,1,0,0,0,5,5,101,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6bf519a0ac5f171d604e74,6036d866a668505c4ea4e70b,2021-02-24_22h51.56.207,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.19034884,16.69327103,16.66666483,16.66744388,16.66563589,16.67325391,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.317875,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,30,67,1,0,0,response1disk,1,7,4,6,1,0,0,rectangle,4,6,1,0,0,,1,0,0.00152,4,6,1,0,0,0,6,6,96,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6bf519a0ac5f171d604e74,6036d866a668505c4ea4e70b,2021-02-24_22h51.56.207,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.19034884,16.69327103,16.66666483,16.66744388,16.66563589,16.67325391,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,2.70007,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-77,27,1,0,0,response7disk,9,8,-3,1,1,0,0,rectangle,-3,1,1,0,0,,5,0,0.001545,-3,1,1,0,0,0,7,7,42,1,,,,,,,,,,,,,,,,,,,,,
