key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f285902166da3151b01faf2,6036dbc2036206fd5ef973ec,2021-02-24_23h07.58.677,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,16.94376578,16.73643137,16.67106161,16.68068557,16.67904918,16.69180693,,,,,,,,,,,,,,,,,,,5,PF,weak,3,-25.27050781,-72.55615234,1,0,0,response5disk_5,3,3,5.76927,9.190612793,-3.322387695,1,0,0,rectangle_8,9.190612793,-3.322387695,1,0,0,5,9.190612793,-3.322387695,1,0,0,0,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f285902166da3151b01faf2,6036dbc2036206fd5ef973ec,2021-02-24_23h07.58.677,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,16.94376578,16.73643137,16.67106161,16.68068557,16.67904918,16.69180693,,,,,,,,,,,,,,,,,,,3,PF,strong,3,-47.02105713,-20.85620117,1,0,0,response5disk_5,6,2,14.20509,-5.272827148,-10.11901855,1,0,0,rectangle_8,-5.272827148,-10.11901855,1,0,0,5,-5.272827148,-10.11901855,1,0,0,0,6,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f285902166da3151b01faf2,6036dbc2036206fd5ef973ec,2021-02-24_23h07.58.677,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,16.94376578,16.73643137,16.67106161,16.68068557,16.67904918,16.69180693,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,13.09937,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.299685,4,strong,66.5088501,29.58184814,1,0,0,response1disk,1,1,12.07342529,-3.909515381,1,0,0,rectangle,12.07342529,-3.909515381,1,0,0,,3,0,0.003065,12.07342529,-3.909515381,1,0,0,0,0,0,102,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f285902166da3151b01faf2,6036dbc2036206fd5ef973ec,2021-02-24_23h07.58.677,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,16.94376578,16.73643137,16.67106161,16.68068557,16.67904918,16.69180693,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.75087,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,39.94024658,81.77459717,1,0,0,response1disk,4,2,15.7052002,-3.755126953,1,0,0,rectangle,15.7052002,-3.755126953,1,0,0,,7,0,0.00118,15.7052002,-3.755126953,1,0,0,0,1,1,139,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f285902166da3151b01faf2,6036dbc2036206fd5ef973ec,2021-02-24_23h07.58.677,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,16.94376578,16.73643137,16.67106161,16.68068557,16.67904918,16.69180693,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,0.776055,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,86.46966553,50.08764648,1,0,0,response1disk,6,3,-1.224731445,-0.324157715,1,0,0,rectangle,-1.224731445,-0.324157715,1,0,0,,7,0,0.00014,-1.224731445,-0.324157715,1,0,0,0,2,2,12,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f285902166da3151b01faf2,6036dbc2036206fd5ef973ec,2021-02-24_23h07.58.677,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,16.94376578,16.73643137,16.67106161,16.68068557,16.67904918,16.69180693,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,3.51773,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,62.47918701,34.63238525,1,0,0,response1disk,7,4,10.32165527,-2.656646729,1,0,0,rectangle,10.32165527,-2.656646729,1,0,0,,7,0,0.0001,10.32165527,-2.656646729,1,0,0,0,3,3,150,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f285902166da3151b01faf2,6036dbc2036206fd5ef973ec,2021-02-24_23h07.58.677,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,16.94376578,16.73643137,16.67106161,16.68068557,16.67904918,16.69180693,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,2.93323,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,63.99401855,35.0098877,1,0,0,response1disk,9,5,27.01751709,6.914672852,1,0,0,rectangle,27.01751709,6.914672852,1,0,0,,6,0,0.003015,27.01751709,6.914672852,1,0,0,0,4,4,42,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f285902166da3151b01faf2,6036dbc2036206fd5ef973ec,2021-02-24_23h07.58.677,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,16.94376578,16.73643137,16.67106161,16.68068557,16.67904918,16.69180693,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,3.31763,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-30.88824463,70.01947021,1,0,0,response7disk,9,6,5.710571289,-12.10095215,1,0,0,rectangle,5.710571289,-12.10095215,1,0,0,,7,0,0.003295,5.710571289,-12.10095215,1,0,0,0,5,5,123,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f285902166da3151b01faf2,6036dbc2036206fd5ef973ec,2021-02-24_23h07.58.677,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,16.94376578,16.73643137,16.67106161,16.68068557,16.67904918,16.69180693,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.96715,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-25.96496582,56.11541748,1,0,0,response7disk,9,7,-4.893432617,-2.599578857,1,0,0,rectangle,23.16680908,-76.27670288,1,0,0,4,4,1,3.117905,-6.510131836,-5.654907227,1,0,0,0,6,6,136,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f285902166da3151b01faf2,6036dbc2036206fd5ef973ec,2021-02-24_23h07.58.677,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,16.94376578,16.73643137,16.67106161,16.68068557,16.67904918,16.69180693,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,4.836365,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-36.08551025,79.08959961,1,0,0,response7disk,9,8,1.719543457,-1.098876953,1,0,0,rectangle,1.719543457,-1.098876953,1,0,0,4,3,0,0.00321,1.719543457,-1.098876953,1,0,0,0,7,7,143,1,,,,,,,,,,,,,,,,,,,,,
