key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b80b3ba16aa4400016a75ef,6036d8afbadcf5791034531c,2021-02-24_15h53.30.534,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.8363,16.80978166,16.66581176,16.68966736,16.66666511,16.70798147,,,,,,,,,,,,,,,,,,,1,PF,strong,3,113,-84,1,0,0,response3disk_5,6,5,2.38026,8,0,1,0,0,rectangle_8,77,-152,1,0,0,4,18,7,1,0,0,0,5,5,2,1,response3disk_7,4,rectangle_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b80b3ba16aa4400016a75ef,6036d8afbadcf5791034531c,2021-02-24_15h53.30.534,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.8363,16.80978166,16.66581176,16.68966736,16.66666511,16.70798147,,,,,,,,,,,,,,,,,,,8,PF,strong,3,45,-136,1,0,0,response3disk_5,3,4,3.146555,25,5,1,0,0,rectangle_8,25,5,1,0,0,4,25,5,1,0,0,0,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b80b3ba16aa4400016a75ef,6036d8afbadcf5791034531c,2021-02-24_15h53.30.534,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.8363,16.80978166,16.66581176,16.68966736,16.66666511,16.70798147,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,4.465875,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.507285,8,strong,-37,-85,1,0,0,response5disk,2,1,3,-4,1,0,0,rectangle,3,-4,1,0,0,,0,0,0.000955,3,-4,1,0,0,0,0,0,22,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b80b3ba16aa4400016a75ef,6036d8afbadcf5791034531c,2021-02-24_15h53.30.534,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.8363,16.80978166,16.66581176,16.68966736,16.66666511,16.70798147,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,3.049985,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,37,-142,1,0,0,response3disk,1,2,0,-11,1,0,0,rectangle,0,-11,1,0,0,,4,0,0.000635,0,-11,1,0,0,0,1,1,46,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b80b3ba16aa4400016a75ef,6036d8afbadcf5791034531c,2021-02-24_15h53.30.534,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.8363,16.80978166,16.66581176,16.68966736,16.66666511,16.70798147,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,4.50006,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,39,-125,1,0,0,response3disk,1,3,12,-5,1,0,0,rectangle,12,-5,1,0,0,,5,0,0.00057,12,-5,1,0,0,0,2,2,151,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b80b3ba16aa4400016a75ef,6036d8afbadcf5791034531c,2021-02-24_15h53.30.534,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.8363,16.80978166,16.66581176,16.68966736,16.66666511,16.70798147,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,2.916655,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,163,-96,1,0,0,response3disk,5,4,20,-4,1,0,0,rectangle,20,-4,1,0,0,,6,0,0.00056,20,-4,1,0,0,0,3,3,49,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b80b3ba16aa4400016a75ef,6036d8afbadcf5791034531c,2021-02-24_15h53.30.534,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.8363,16.80978166,16.66581176,16.68966736,16.66666511,16.70798147,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,6.233395,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-47,-138,1,0,0,response5disk,8,5,32,16,1,0,0,rectangle,32,16,1,0,0,,2,0,0.000535,32,16,1,0,0,0,4,4,44,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b80b3ba16aa4400016a75ef,6036d8afbadcf5791034531c,2021-02-24_15h53.30.534,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.8363,16.80978166,16.66581176,16.68966736,16.66666511,16.70798147,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,4.166725,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,142,-70,1,0,0,response3disk,8,6,3,6,1,0,0,rectangle,3,6,1,0,0,,1,0,0.00053,3,6,1,0,0,0,5,5,133,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b80b3ba16aa4400016a75ef,6036d8afbadcf5791034531c,2021-02-24_15h53.30.534,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.8363,16.80978166,16.66581176,16.68966736,16.66666511,16.70798147,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.86674,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,91,-148,1,0,0,response3disk,9,7,3,-9,1,0,0,rectangle,3,-9,1,0,0,,5,0,0.00052,3,-9,1,0,0,0,6,6,90,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b80b3ba16aa4400016a75ef,6036d8afbadcf5791034531c,2021-02-24_15h53.30.534,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.8363,16.80978166,16.66581176,16.68966736,16.66666511,16.70798147,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,2.20007,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,121,44,1,0,0,response1disk,5,8,3,1,1,0,0,rectangle,3,1,1,0,0,,1,0,0.00059,3,1,1,0,0,0,7,7,98,1,,,,,,,,,,,,,,,,,,,,,
