key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f271938dab22f02cdc90584,6036d85d669cbf9881d0fc13,2021-02-24_23h52.05.023,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.21273663,16.67281553,16.70776081,16.68194444,16.66396815,16.68162224,,,,,,,,,,,,,,,,,,,5,PF,weak,3,92.80001283,55.19996997,1,0,0,response1disk_5,1,6,2.964505,4.000011504,-0.800006449,1,0,0,rectangle_8,4.000011504,-0.800006449,1,0,0,,,4,4.000011504,-0.800006449,1,0,0,,0,5,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f271938dab22f02cdc90584,6036d85d669cbf9881d0fc13,2021-02-24_23h52.05.023,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.21273663,16.67281553,16.70776081,16.68194444,16.66396815,16.68162224,,,,,,,,,,,,,,,,,,,7,PF,strong,3,83.20001268,-54.40000725,1,0,0,response3disk_5,9,5,5.08292,-3.199988604,-10.40000659,1,0,0,rectangle_8,-3.199988604,-10.40000659,1,0,0,,,4,-3.199988604,-10.40000659,1,0,0,,0,6,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f271938dab22f02cdc90584,6036d85d669cbf9881d0fc13,2021-02-24_23h52.05.023,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.21273663,16.67281553,16.70776081,16.68194444,16.66396815,16.68162224,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,4.11123,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.17727,2,strong,85.60001272,-31.2000069,1,0,0,response3disk,5,1,5.600060356,-1.600006461,1,0,0,rectangle,5.600060356,-1.600006461,1,0,0,,1,0,0.00248,5.600060356,-1.600006461,1,0,0,0,0,0,80,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f271938dab22f02cdc90584,6036d85d669cbf9881d0fc13,2021-02-24_23h52.05.023,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.21273663,16.67281553,16.70776081,16.68194444,16.66396815,16.68162224,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,2.679865,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,53.60001224,88.79999489,1,0,0,response1disk,3,2,8.800011575,-9.60000658,1,0,0,rectangle,8.800011575,-9.60000658,1,0,0,,7,0,0.00104,8.800011575,-9.60000658,1,0,0,0,1,1,4,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f271938dab22f02cdc90584,6036d85d669cbf9881d0fc13,2021-02-24_23h52.05.023,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.21273663,16.67281553,16.70776081,16.68194444,16.66396815,16.68162224,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,2.333115,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,45.60006095,-75.20000756,1,0,0,response3disk,2,3,6.400011539,-15.20000666,1,0,0,rectangle,6.400011539,-15.20000666,1,0,0,,0,0,0.0031,6.400011539,-15.20000666,1,0,0,0,2,2,130,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f271938dab22f02cdc90584,6036d85d669cbf9881d0fc13,2021-02-24_23h52.05.023,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.21273663,16.67281553,16.70776081,16.68194444,16.66396815,16.68162224,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,4.26357,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,60.00001234,-38.40000701,1,0,0,response3disk,9,4,5.600060356,-4.800006509,1,0,0,rectangle,5.600060356,-4.800006509,1,0,0,,0,0,0.00024,5.600060356,-4.800006509,1,0,0,0,3,3,61,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f271938dab22f02cdc90584,6036d85d669cbf9881d0fc13,2021-02-24_23h52.05.023,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.21273663,16.67281553,16.70776081,16.68194444,16.66396815,16.68162224,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.763685,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,38.40001202,70.39999461,1,0,0,response1disk,1,5,12.80001163,-4.000006497,1,0,0,rectangle,12.80001163,-4.000006497,1,0,0,,0,0,0.000295,12.80001163,-4.000006497,1,0,0,0,4,4,53,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f271938dab22f02cdc90584,6036d85d669cbf9881d0fc13,2021-02-24_23h52.05.023,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.21273663,16.67281553,16.70776081,16.68194444,16.66396815,16.68162224,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,2.83049,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-83.1999898,-32.00000691,1,0,0,response5disk,5,6,-6.399939823,3.999993622,1,0,0,rectangle,-6.399939823,3.999993622,1,0,0,,5,0,0.001265,-6.399939823,3.999993622,1,0,0,0,5,5,101,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f271938dab22f02cdc90584,6036d85d669cbf9881d0fc13,2021-02-24_23h52.05.023,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.21273663,16.67281553,16.70776081,16.68194444,16.66396815,16.68162224,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.88089,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,80.00001264,-40.00000703,1,0,0,response3disk,1,7,20.80001175,-4.800006509,1,0,0,rectangle,20.80001175,-4.800006509,1,0,0,,1,0,0.0011,20.80001175,-4.800006509,1,0,0,0,6,6,96,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f271938dab22f02cdc90584,6036d85d669cbf9881d0fc13,2021-02-24_23h52.05.023,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,17.21273663,16.67281553,16.70776081,16.68194444,16.66396815,16.68162224,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,2.584265,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,92.80001283,-30.40000689,1,0,0,response3disk,9,8,19.20001173,3.19999361,1,0,0,rectangle,19.20001173,3.19999361,1,0,0,,5,0,0.00072,19.20001173,3.19999361,1,0,0,0,7,7,42,1,,,,,,,,,,,,,,,,,,,,,
